prop_id,player_name,prop_type,line,odds,pick,edge,confidence,projection,probability,injury_status,injury_source,trend,avg_5,avg_10,avg_15,streak,hit_rate_10,samples_10,hit_rate_15,samples_15
edd43e3a6b6d2de3:assists:3.5:over,Derik Queen,assists,3.5,-290,PASS,-0.1054,0.16,3.5,0.6382,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:assists:3.5:under,Derik Queen,assists,3.5,210,PASS,0.0392,0.16,3.5,0.3618,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:assists:5.5:over,Derik Queen,assists,5.5,150,PASS,0.0125,0.16,5.5,0.4125,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:assists:5.5:under,Derik Queen,assists,5.5,-200,PASS,-0.0792,0.16,5.5,0.5875,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:assists:4.5:over,Donovan Mitchell,assists,4.5,-170,PASS,-0.0471,0.16,4.68,0.5825,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:assists:4.5:under,Donovan Mitchell,assists,4.5,130,PASS,-0.0173,0.16,4.68,0.4175,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:assists:2.5:over,Jeremiah Fears,assists,2.5,-200,PASS,-0.0792,0.16,2.5,0.5875,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:assists:2.5:under,Jeremiah Fears,assists,2.5,150,PASS,0.0125,0.16,2.5,0.4125,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:assists:4.5:over,Trey Murphy III,assists,4.5,170,PASS,0.0225,0.16,4.5,0.3929,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:assists:4.5:under,Trey Murphy III,assists,4.5,-230,PASS,-0.0899,0.16,4.5,0.6071,,,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:17.5:over,Darius Garland,points,17.5,-275,PASS,-0.0836,0.06,18.21,0.6497,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:17.5:under,Darius Garland,points,17.5,200,PASS,0.0169,0.06,18.21,0.3503,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:18.5:over,Darius Garland,points,18.5,-210,PASS,-0.0656,0.06,19.25,0.6118,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:18.5:under,Darius Garland,points,18.5,155,PASS,-0.004,0.06,19.25,0.3882,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:22.5:over,Darius Garland,points,22.5,120,PASS,0.0113,0.06,23.41,0.4659,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:22.5:under,Darius Garland,points,22.5,-160,PASS,-0.0812,0.06,23.41,0.5341,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:23.5:over,Darius Garland,points,23.5,145,PASS,0.029,0.06,24.45,0.4372,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:23.5:under,Darius Garland,points,23.5,-190,PASS,-0.0923,0.06,24.45,0.5628,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:24.5:over,Darius Garland,points,24.5,175,PASS,0.0428,0.06,25.49,0.4065,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:points:24.5:under,Darius Garland,points,24.5,-240,PASS,-0.1124,0.06,25.49,0.5935,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:points:4.5:over,Dean Wade,points,4.5,-230,PASS,-0.0714,0.16,4.68,0.6256,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:points:4.5:under,Dean Wade,points,4.5,170,PASS,0.0041,0.16,4.68,0.3744,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:points:7.5:over,Dean Wade,points,7.5,140,PASS,0.0255,0.16,7.8,0.4421,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:points:7.5:under,Dean Wade,points,7.5,-185,PASS,-0.0913,0.16,7.8,0.5579,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:points:8.5:over,Dean Wade,points,8.5,200,PASS,0.0539,0.16,8.84,0.3872,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:points:8.5:under,Dean Wade,points,8.5,-275,PASS,-0.1206,0.16,8.84,0.6128,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:11.5:over,Derik Queen,points,11.5,-220,PASS,-0.0856,0.16,11.5,0.6019,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:11.5:under,Derik Queen,points,11.5,165,PASS,0.0207,0.16,11.5,0.3981,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:12.5:over,Derik Queen,points,12.5,-165,PASS,-0.0642,0.16,12.5,0.5584,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:12.5:under,Derik Queen,points,12.5,125,PASS,-0.0029,0.16,12.5,0.4416,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:15.5:over,Derik Queen,points,15.5,135,PASS,0.0033,0.16,15.5,0.4288,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:15.5:under,Derik Queen,points,15.5,-180,PASS,-0.0717,0.16,15.5,0.5712,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:16.5:over,Derik Queen,points,16.5,170,PASS,0.0225,0.16,16.5,0.3929,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:16.5:under,Derik Queen,points,16.5,-230,PASS,-0.0899,0.16,16.5,0.6071,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:17.5:over,Derik Queen,points,17.5,215,PASS,0.0407,0.16,17.5,0.3582,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:17.5:under,Derik Queen,points,17.5,-300,PASS,-0.1082,0.16,17.5,0.6418,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:25.5:over,Donovan Mitchell,points,25.5,-260,PASS,-0.08,0.16,26.53,0.6423,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:25.5:under,Donovan Mitchell,points,25.5,190,PASS,0.0129,0.16,26.53,0.3577,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:26.5:over,Donovan Mitchell,points,26.5,-215,PASS,-0.0664,0.16,27.57,0.6162,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:26.5:under,Donovan Mitchell,points,26.5,160,PASS,-0.0008,0.16,27.57,0.3838,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:27.5:over,Donovan Mitchell,points,27.5,-180,PASS,-0.0532,0.16,28.61,0.5897,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:27.5:under,Donovan Mitchell,points,27.5,135,PASS,-0.0152,0.16,28.61,0.4103,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:31.5:over,Donovan Mitchell,points,31.5,120,PASS,0.0113,0.16,32.77,0.4659,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:31.5:under,Donovan Mitchell,points,31.5,-160,PASS,-0.0812,0.16,32.77,0.5341,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:32.5:over,Donovan Mitchell,points,32.5,145,PASS,0.029,0.16,33.81,0.4372,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:32.5:under,Donovan Mitchell,points,32.5,-190,PASS,-0.0923,0.16,33.81,0.5628,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:33.5:over,Donovan Mitchell,points,33.5,170,PASS,0.041,0.16,34.85,0.4114,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:33.5:under,Donovan Mitchell,points,33.5,-230,PASS,-0.1083,0.16,34.85,0.5886,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:34.5:over,Donovan Mitchell,points,34.5,200,PASS,0.0539,0.16,35.89,0.3872,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:points:34.5:under,Donovan Mitchell,points,34.5,-275,PASS,-0.1206,0.16,35.89,0.6128,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:12.5:over,Jarrett Allen,points,12.5,-250,PASS,-0.0764,0.16,13.0,0.6379,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:12.5:under,Jarrett Allen,points,12.5,185,PASS,0.0112,0.16,13.0,0.3621,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:13.5:over,Jarrett Allen,points,13.5,-185,PASS,-0.0543,0.16,14.04,0.5948,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:13.5:under,Jarrett Allen,points,13.5,140,PASS,-0.0115,0.16,14.04,0.4052,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:17.5:over,Jarrett Allen,points,17.5,150,PASS,0.031,0.16,18.21,0.431,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:17.5:under,Jarrett Allen,points,17.5,-200,PASS,-0.0976,0.16,18.21,0.569,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:18.5:over,Jarrett Allen,points,18.5,185,PASS,0.0482,0.16,19.25,0.3991,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:points:18.5:under,Jarrett Allen,points,18.5,-250,PASS,-0.1133,0.16,19.25,0.6009,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:10.5:over,Jaylon Tyson,points,10.5,-280,PASS,-0.0839,0.16,10.92,0.6529,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:10.5:under,Jaylon Tyson,points,10.5,205,PASS,0.0192,0.16,10.92,0.3471,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:11.5:over,Jaylon Tyson,points,11.5,-200,PASS,-0.0607,0.16,11.96,0.606,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:11.5:under,Jaylon Tyson,points,11.5,150,PASS,-0.006,0.16,11.96,0.394,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:15.5:over,Jaylon Tyson,points,15.5,145,PASS,0.029,0.16,16.12,0.4372,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:15.5:under,Jaylon Tyson,points,15.5,-190,PASS,-0.0923,0.16,16.12,0.5628,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:16.5:over,Jaylon Tyson,points,16.5,185,PASS,0.0482,0.16,17.16,0.3991,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:points:16.5:under,Jaylon Tyson,points,16.5,-250,PASS,-0.1133,0.16,17.16,0.6009,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:11.5:over,Jeremiah Fears,points,11.5,-240,PASS,-0.0939,0.16,11.5,0.612,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:11.5:under,Jeremiah Fears,points,11.5,175,PASS,0.0244,0.16,11.5,0.388,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:12.5:over,Jeremiah Fears,points,12.5,-170,PASS,-0.0656,0.16,12.5,0.5641,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:12.5:under,Jeremiah Fears,points,12.5,130,PASS,0.0011,0.16,12.5,0.4359,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:15.5:over,Jeremiah Fears,points,15.5,130,PASS,0.0011,0.16,15.5,0.4359,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:15.5:under,Jeremiah Fears,points,15.5,-170,PASS,-0.0656,0.16,15.5,0.5641,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:16.5:over,Jeremiah Fears,points,16.5,165,PASS,0.0207,0.16,16.5,0.3981,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:16.5:under,Jeremiah Fears,points,16.5,-220,PASS,-0.0856,0.16,16.5,0.6019,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:17.5:over,Jeremiah Fears,points,17.5,205,PASS,0.0377,0.16,17.5,0.3656,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:17.5:under,Jeremiah Fears,points,17.5,-280,PASS,-0.1024,0.16,17.5,0.6344,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:12.5:over,Saddiq Bey,points,12.5,-275,PASS,-0.1021,0.16,12.5,0.6312,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:12.5:under,Saddiq Bey,points,12.5,200,PASS,0.0354,0.16,12.5,0.3688,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:13.5:over,Saddiq Bey,points,13.5,-210,PASS,-0.0841,0.16,13.5,0.5933,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:13.5:under,Saddiq Bey,points,13.5,155,PASS,0.0145,0.16,13.5,0.4067,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:17.5:over,Saddiq Bey,points,17.5,135,PASS,0.0033,0.16,17.5,0.4288,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:17.5:under,Saddiq Bey,points,17.5,-180,PASS,-0.0717,0.16,17.5,0.5712,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:18.5:over,Saddiq Bey,points,18.5,170,PASS,0.0225,0.16,18.5,0.3929,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:18.5:under,Saddiq Bey,points,18.5,-230,PASS,-0.0899,0.16,18.5,0.6071,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:19.5:over,Saddiq Bey,points,19.5,210,PASS,0.0392,0.16,19.5,0.3618,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:19.5:under,Saddiq Bey,points,19.5,-290,PASS,-0.1054,0.16,19.5,0.6382,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:16.5:over,Trey Murphy III,points,16.5,-290,PASS,-0.1054,0.16,16.5,0.6382,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:16.5:under,Trey Murphy III,points,16.5,210,PASS,0.0392,0.16,16.5,0.3618,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:17.5:over,Trey Murphy III,points,17.5,-220,PASS,-0.0856,0.16,17.5,0.6019,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:17.5:under,Trey Murphy III,points,17.5,165,PASS,0.0207,0.16,17.5,0.3981,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:18.5:over,Trey Murphy III,points,18.5,-170,PASS,-0.0656,0.16,18.5,0.5641,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:18.5:under,Trey Murphy III,points,18.5,130,PASS,0.0011,0.16,18.5,0.4359,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:22.5:over,Trey Murphy III,points,22.5,140,PASS,0.007,0.16,22.5,0.4237,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:22.5:under,Trey Murphy III,points,22.5,-185,PASS,-0.0728,0.16,22.5,0.5763,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:23.5:over,Trey Murphy III,points,23.5,170,PASS,0.0225,0.16,23.5,0.3929,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:23.5:under,Trey Murphy III,points,23.5,-230,PASS,-0.0899,0.16,23.5,0.6071,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:24.5:over,Trey Murphy III,points,24.5,210,PASS,0.0392,0.16,24.5,0.3618,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:24.5:under,Trey Murphy III,points,24.5,-290,PASS,-0.1054,0.16,24.5,0.6382,,,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:pra:33.5:over,Darius Garland,pra,33.5,110,PASS,0.0044,0.06,34.85,0.4806,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:pra:33.5:under,Darius Garland,pra,33.5,-145,PASS,-0.0724,0.06,34.85,0.5194,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:pra:24.5:over,Derik Queen,pra,24.5,-180,PASS,-0.0717,0.16,24.5,0.5712,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:pra:24.5:under,Derik Queen,pra,24.5,135,PASS,0.0033,0.16,24.5,0.4288,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:pra:28.5:over,Derik Queen,pra,28.5,120,PASS,-0.0072,0.16,28.5,0.4474,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:pra:28.5:under,Derik Queen,pra,28.5,-160,PASS,-0.0628,0.16,28.5,0.5526,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:pra:41.5:over,Donovan Mitchell,pra,41.5,115,PASS,0.009,0.16,43.17,0.4741,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:pra:41.5:under,Donovan Mitchell,pra,41.5,-150,PASS,-0.0741,0.16,43.17,0.5259,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:pra:23.5:over,Jarrett Allen,pra,23.5,-200,PASS,-0.0607,0.16,24.45,0.606,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:pra:23.5:under,Jarrett Allen,pra,23.5,150,PASS,-0.006,0.16,24.45,0.394,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:pra:24.5:over,Jarrett Allen,pra,24.5,-160,PASS,-0.0443,0.16,25.49,0.5711,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:pra:24.5:under,Jarrett Allen,pra,24.5,120,PASS,-0.0256,0.16,25.49,0.4289,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:pra:25.5:over,Jarrett Allen,pra,25.5,-130,PASS,-0.0253,0.16,26.53,0.5399,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:pra:25.5:under,Jarrett Allen,pra,25.5,100,PASS,-0.0399,0.16,26.53,0.4601,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:18.5:over,Jeremiah Fears,pra,18.5,-190,PASS,-0.0739,0.16,18.5,0.5813,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:18.5:under,Jeremiah Fears,pra,18.5,145,PASS,0.0105,0.16,18.5,0.4187,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:19.5:over,Jeremiah Fears,pra,19.5,-150,PASS,-0.0557,0.16,19.5,0.5443,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:19.5:under,Jeremiah Fears,pra,19.5,115,PASS,-0.0094,0.16,19.5,0.4557,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:22.5:over,Jeremiah Fears,pra,22.5,125,PASS,-0.0029,0.16,22.5,0.4416,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:22.5:under,Jeremiah Fears,pra,22.5,-165,PASS,-0.0642,0.16,22.5,0.5584,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:23.5:over,Saddiq Bey,pra,23.5,-170,PASS,-0.0656,0.16,23.5,0.5641,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:23.5:under,Saddiq Bey,pra,23.5,130,PASS,0.0011,0.16,23.5,0.4359,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:27.5:over,Saddiq Bey,pra,27.5,125,PASS,-0.0029,0.16,27.5,0.4416,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:27.5:under,Saddiq Bey,pra,27.5,-165,PASS,-0.0642,0.16,27.5,0.5584,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:pra:27.5:over,Trey Murphy III,pra,27.5,-190,PASS,-0.0739,0.16,27.5,0.5813,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:pra:27.5:under,Trey Murphy III,pra,27.5,145,PASS,0.0105,0.16,27.5,0.4187,,,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:rebounds:2.5:over,Darius Garland,rebounds,2.5,-210,PASS,-0.072,0.06,2.6,0.6054,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8a59c926ad0214ec:rebounds:2.5:under,Darius Garland,rebounds,2.5,155,PASS,0.0025,0.06,2.6,0.3946,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:rebounds:3.5:over,Dean Wade,rebounds,3.5,-220,PASS,-0.0687,0.16,3.64,0.6188,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:rebounds:3.5:under,Dean Wade,rebounds,3.5,165,PASS,0.0039,0.16,3.64,0.3812,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:rebounds:5.5:over,Dean Wade,rebounds,5.5,180,PASS,0.0456,0.16,5.72,0.4027,,,UNKNOWN,,,,0,,0,,0
1632dad36b5e936c:rebounds:5.5:under,Dean Wade,rebounds,5.5,-245,PASS,-0.1129,0.16,5.72,0.5973,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:rebounds:6.5:over,Derik Queen,rebounds,6.5,-200,PASS,-0.0792,0.16,6.5,0.5875,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:rebounds:6.5:under,Derik Queen,rebounds,6.5,150,PASS,0.0125,0.16,6.5,0.4125,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:rebounds:8.5:over,Derik Queen,rebounds,8.5,145,PASS,0.0105,0.16,8.5,0.4187,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:rebounds:8.5:under,Derik Queen,rebounds,8.5,-190,PASS,-0.0739,0.16,8.5,0.5813,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:rebounds:3.5:over,Donovan Mitchell,rebounds,3.5,-220,PASS,-0.0687,0.16,3.64,0.6188,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:rebounds:3.5:under,Donovan Mitchell,rebounds,3.5,165,PASS,0.0039,0.16,3.64,0.3812,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:rebounds:5.5:over,Donovan Mitchell,rebounds,5.5,180,PASS,0.0456,0.16,5.72,0.4027,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:rebounds:5.5:under,Donovan Mitchell,rebounds,5.5,-245,PASS,-0.1129,0.16,5.72,0.5973,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:rebounds:7.5:over,Jarrett Allen,rebounds,7.5,-220,PASS,-0.0671,0.16,7.8,0.6204,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:rebounds:7.5:under,Jarrett Allen,rebounds,7.5,165,PASS,0.0022,0.16,7.8,0.3796,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:rebounds:9.5:over,Jarrett Allen,rebounds,9.5,125,PASS,0.0156,0.16,9.88,0.46,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:rebounds:9.5:under,Jarrett Allen,rebounds,9.5,-165,PASS,-0.0827,0.16,9.88,0.54,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:rebounds:10.5:over,Jarrett Allen,rebounds,10.5,200,PASS,0.0539,0.16,10.92,0.3872,,,UNKNOWN,,,,0,,0,,0
ada18546837dac41:rebounds:10.5:under,Jarrett Allen,rebounds,10.5,-275,PASS,-0.1206,0.16,10.92,0.6128,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:rebounds:4.5:over,Jaylon Tyson,rebounds,4.5,-215,PASS,-0.0664,0.16,4.68,0.6162,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:rebounds:4.5:under,Jaylon Tyson,rebounds,4.5,160,PASS,-0.0008,0.16,4.68,0.3838,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:rebounds:6.5:over,Jaylon Tyson,rebounds,6.5,165,PASS,0.0392,0.16,6.76,0.4165,,,UNKNOWN,,,,0,,0,,0
0fcc97fb82556cb2:rebounds:6.5:under,Jaylon Tyson,rebounds,6.5,-220,PASS,-0.104,0.16,6.76,0.5835,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:2.5:over,Jeremiah Fears,rebounds,2.5,-220,PASS,-0.0856,0.16,2.5,0.6019,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:2.5:under,Jeremiah Fears,rebounds,2.5,165,PASS,0.0207,0.16,2.5,0.3981,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:4.5:over,Jeremiah Fears,rebounds,4.5,215,PASS,0.0407,0.16,4.5,0.3582,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:4.5:under,Jeremiah Fears,rebounds,4.5,-300,PASS,-0.1082,0.16,4.5,0.6418,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:rebounds:5.5:over,Saddiq Bey,rebounds,5.5,-210,PASS,-0.0841,0.16,5.5,0.5933,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:rebounds:5.5:under,Saddiq Bey,rebounds,5.5,155,PASS,0.0145,0.16,5.5,0.4067,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:rebounds:7.5:over,Saddiq Bey,rebounds,7.5,150,PASS,0.0125,0.16,7.5,0.4125,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:rebounds:7.5:under,Saddiq Bey,rebounds,7.5,-200,PASS,-0.0792,0.16,7.5,0.5875,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:4.5:over,Trey Murphy III,rebounds,4.5,-250,PASS,-0.0949,0.16,4.5,0.6194,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:4.5:under,Trey Murphy III,rebounds,4.5,185,PASS,0.0297,0.16,4.5,0.3806,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:6.5:over,Trey Murphy III,rebounds,6.5,140,PASS,0.007,0.16,6.5,0.4237,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:6.5:under,Trey Murphy III,rebounds,6.5,-185,PASS,-0.0728,0.16,6.5,0.5763,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:threes:2.5:over,Donovan Mitchell,threes,2.5,-280,PASS,-0.0904,0.16,2.6,0.6465,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:threes:2.5:under,Donovan Mitchell,threes,2.5,205,PASS,0.0257,0.16,2.6,0.3535,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:threes:4.5:over,Donovan Mitchell,threes,4.5,205,PASS,0.0562,0.16,4.68,0.384,,,UNKNOWN,,,,0,,0,,0
220e544c0e1716ed:threes:4.5:under,Donovan Mitchell,threes,4.5,-280,PASS,-0.1209,0.16,4.68,0.616,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:threes:1.5:over,Trey Murphy III,threes,1.5,-220,PASS,-0.0856,0.16,1.5,0.6019,,,UNKNOWN,,,,0,,0,,0
