player_name,prop_type,line,date,pick,edge,confidence,projection,probability,model_probability,odds,actual,result,source
Jalen Williams,rebounds,4.5,2024-10-24,PASS,-0.0206,0.16,4.5,0.4939,0.5,-106,3.0,,nba_historical_cache
Jalen Williams,threes,1.5,2024-10-24,PASS,-0.0029,0.16,1.5,0.4475,0.5,122,2.0,,nba_historical_cache
Jalen Williams,assists,4.5,2024-10-24,PASS,-0.0384,0.16,4.5,0.5071,0.5,-120,3.0,,nba_historical_cache
Jalen Williams,points,18.5,2024-10-24,PASS,-0.0521,0.16,18.5,0.5312,0.5,-140,12.0,,nba_historical_cache
Jalen Williams,pra,28.5,2024-10-24,PASS,-0.0294,0.16,28.5,0.4828,0.5,-105,18.0,,nba_historical_cache
Jalen Williams,rebounds,4.5,2024-10-24,PASS,-0.0349,0.16,4.5,0.5,0.5,-115,3.0,,nba_historical_cache
Jalen Williams,threes,1.5,2024-10-24,PASS,-0.0141,0.16,1.5,0.4621,0.5,110,2.0,,nba_historical_cache
Jalen Williams,assists,4.5,2024-10-24,PASS,-0.0349,0.16,4.5,0.5,0.5,-115,3.0,,nba_historical_cache
Jalen Williams,points,18.5,2024-10-24,PASS,-0.0309,0.16,18.5,0.4929,0.5,-110,12.0,,nba_historical_cache
Jalen Williams,pra,27.5,2024-10-24,PASS,-0.0384,0.16,27.5,0.5071,0.5,-120,18.0,,nba_historical_cache
Jalen Williams,rebounds,4.5,2024-10-24,PASS,-0.0309,0.16,4.5,0.4929,0.5,-110,3.0,,nba_historical_cache
Jalen Williams,threes,1.5,2024-10-24,PASS,-0.0072,0.16,1.5,0.4474,0.5,120,2.0,,nba_historical_cache
Jalen Williams,assists,4.5,2024-10-24,PASS,-0.0305,0.16,4.5,0.4978,0.5,-112,3.0,,nba_historical_cache
Jalen Williams,points,19.5,2024-10-24,PASS,-0.0279,0.16,19.5,0.4914,0.5,-108,12.0,,nba_historical_cache
Jalen Williams,pra,28.5,2024-10-24,PASS,-0.0214,0.16,28.5,0.4786,0.5,100,18.0,,nba_historical_cache
Jalen Williams,rebounds,4.5,2024-10-24,PASS,-0.0287,0.16,4.5,0.4928,0.5,-109,3.0,,nba_historical_cache
Jalen Williams,threes,1.5,2024-10-24,PASS,-0.0108,0.16,1.5,0.4587,0.5,113,2.0,,nba_historical_cache
Jalen Williams,assists,5.5,2024-10-24,PASS,0.0271,0.16,5.5,0.3842,0.5,180,3.0,,nba_historical_cache
Jalen Williams,points,21.5,2024-10-24,PASS,0.0161,0.16,21.5,0.3865,0.5,170,12.0,,nba_historical_cache
Jalen Williams,pra,31.5,2024-10-24,PASS,0.0205,0.16,31.5,0.3777,0.5,180,18.0,,nba_historical_cache
Jalen Williams,rebounds,3.5,2024-10-24,PASS,-0.0939,0.16,3.5,0.612,0.5,-240,3.0,,nba_historical_cache
Jalen Williams,threes,1.5,2024-10-24,PASS,-0.0037,0.16,1.5,0.4408,0.5,125,2.0,,nba_historical_cache
Jamal Murray,assists,5.5,2024-10-24,PASS,-0.0309,0.16,5.5,0.4929,0.5,-110,4.0,,nba_historical_cache
Jamal Murray,points,19.5,2024-10-24,PASS,-0.0413,0.16,19.5,0.5142,0.5,-125,12.0,,nba_historical_cache
Jamal Murray,pra,29.5,2024-10-24,PASS,-0.0264,0.16,29.5,0.4858,0.5,-105,22.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2024-10-24,PASS,-0.0384,0.16,3.5,0.5071,0.5,-120,6.0,,nba_historical_cache
Jamal Murray,threes,2.5,2024-10-24,PASS,-0.0164,0.16,2.5,0.4714,0.5,105,2.0,,nba_historical_cache
Jamal Murray,assists,5.5,2024-10-24,PASS,-0.0102,0.16,5.5,0.4706,0.5,108,4.0,,nba_historical_cache
Jamal Murray,points,18.5,2024-10-24,PASS,-0.0386,0.16,18.5,0.5266,0.5,-130,12.0,,nba_historical_cache
Jamal Murray,pra,28.5,2024-10-24,PASS,-0.0297,0.16,28.5,0.5052,0.5,-115,22.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2024-10-24,PASS,-0.0198,0.16,3.5,0.4924,0.5,-105,6.0,,nba_historical_cache
Jamal Murray,threes,2.5,2024-10-24,PASS,-0.0029,0.16,2.5,0.4475,0.5,122,2.0,,nba_historical_cache
Jamal Murray,assists,5.5,2024-10-24,PASS,-0.0309,0.16,5.5,0.4929,0.5,-110,4.0,,nba_historical_cache
Jamal Murray,points,19.5,2024-10-24,PASS,-0.0453,0.16,19.5,0.5103,0.5,-125,12.0,,nba_historical_cache
Jamal Murray,pra,29.5,2024-10-24,PASS,-0.0309,0.16,29.5,0.4929,0.5,-110,22.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2024-10-24,PASS,-0.0502,0.16,3.5,0.5243,0.5,-135,6.0,,nba_historical_cache
Jamal Murray,threes,2.5,2024-10-24,PASS,-0.0029,0.16,2.5,0.4416,0.5,125,2.0,,nba_historical_cache
Jamal Murray,assists,5.5,2024-10-24,PASS,-0.0141,0.16,5.5,0.4621,0.5,110,4.0,,nba_historical_cache
Jamal Murray,points,18.5,2024-10-24,PASS,-0.0539,0.16,18.5,0.5379,0.5,-145,12.0,,nba_historical_cache
Jamal Murray,pra,28.5,2024-10-24,PASS,-0.0384,0.16,28.5,0.5071,0.5,-120,22.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2024-10-24,PASS,-0.0309,0.16,3.5,0.4929,0.5,-110,6.0,,nba_historical_cache
Jamal Murray,threes,2.5,2024-10-24,PASS,-0.0072,0.16,2.5,0.4474,0.5,120,2.0,,nba_historical_cache
Jamal Murray,assists,5.5,2024-10-24,PASS,-0.0229,0.16,5.5,0.4821,0.5,-102,4.0,,nba_historical_cache
Jamal Murray,points,19.5,2024-10-24,PASS,-0.0183,0.16,19.5,0.4743,0.5,103,12.0,,nba_historical_cache
Jamal Murray,pra,29.5,2024-10-24,PASS,-0.0232,0.16,29.5,0.4841,0.5,-103,22.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2024-10-24,PASS,-0.0355,0.16,3.5,0.5057,0.5,-118,6.0,,nba_historical_cache
Jamal Murray,threes,2.5,2024-10-24,PASS,-0.009,0.16,2.5,0.4561,0.5,115,2.0,,nba_historical_cache
Jamal Murray,assists,6.5,2024-10-24,PASS,0.0262,0.16,6.5,0.3833,0.5,180,4.0,,nba_historical_cache
Jamal Murray,points,20.5,2024-10-24,PASS,-0.0099,0.16,20.5,0.4446,0.5,120,12.0,,nba_historical_cache
Jamal Murray,pra,25.5,2024-10-24,PASS,-0.1125,0.16,25.5,0.6135,0.5,-265,22.0,,nba_historical_cache
Jamal Murray,rebounds,4.5,2024-10-24,PASS,0.0297,0.16,4.5,0.3806,0.5,185,6.0,,nba_historical_cache
Jamal Murray,threes,2.5,2024-10-24,PASS,-0.016,0.16,2.5,0.4647,0.5,108,2.0,,nba_historical_cache
Luguentz Dort,assists,1.5,2024-10-24,PASS,-0.0459,0.16,1.5,0.5286,0.5,-135,0.0,,nba_historical_cache
Luguentz Dort,points,10.5,2024-10-24,PASS,-0.0349,0.16,10.5,0.5,0.5,-115,5.0,,nba_historical_cache
Luguentz Dort,pra,16.5,2024-10-24,PASS,-0.0264,0.16,16.5,0.4858,0.5,-105,7.0,,nba_historical_cache
Luguentz Dort,rebounds,3.5,2024-10-24,PASS,-0.0395,0.16,3.5,0.5257,0.5,-130,2.0,,nba_historical_cache
Luguentz Dort,threes,1.5,2024-10-24,PASS,-0.0349,0.16,1.5,0.5,0.5,-115,0.0,,nba_historical_cache
Luguentz Dort,points,10.5,2024-10-24,PASS,-0.0203,0.16,10.5,0.4895,0.5,-104,5.0,,nba_historical_cache
Luguentz Dort,rebounds,3.5,2024-10-24,PASS,-0.0386,0.16,3.5,0.5266,0.5,-130,2.0,,nba_historical_cache
Luguentz Dort,threes,1.5,2024-10-24,PASS,-0.0429,0.16,1.5,0.526,0.5,-132,0.0,,nba_historical_cache
Luguentz Dort,assists,1.5,2024-10-24,PASS,-0.0581,0.16,1.5,0.5337,0.5,-145,0.0,,nba_historical_cache
Luguentz Dort,points,10.5,2024-10-24,PASS,-0.0384,0.16,10.5,0.5071,0.5,-120,5.0,,nba_historical_cache
Luguentz Dort,pra,16.5,2024-10-24,PASS,-0.0309,0.16,16.5,0.4929,0.5,-110,7.0,,nba_historical_cache
Luguentz Dort,rebounds,3.5,2024-10-24,PASS,-0.048,0.16,3.5,0.5172,0.5,-130,2.0,,nba_historical_cache
Luguentz Dort,threes,1.5,2024-10-24,PASS,-0.0384,0.16,1.5,0.5071,0.5,-120,0.0,,nba_historical_cache
Luguentz Dort,points,10.5,2024-10-24,PASS,-0.0164,0.16,10.5,0.4714,0.5,105,5.0,,nba_historical_cache
Luguentz Dort,rebounds,3.5,2024-10-24,PASS,-0.0539,0.16,3.5,0.5379,0.5,-145,2.0,,nba_historical_cache
Luguentz Dort,threes,1.5,2024-10-24,PASS,-0.0539,0.16,1.5,0.5379,0.5,-145,0.0,,nba_historical_cache
Luguentz Dort,assists,1.5,2024-10-24,PASS,-0.0386,0.16,1.5,0.513,0.5,-123,0.0,,nba_historical_cache
Luguentz Dort,points,10.5,2024-10-24,PASS,-0.0327,0.16,10.5,0.5,0.5,-114,5.0,,nba_historical_cache
Luguentz Dort,pra,16.5,2024-10-24,PASS,-0.0183,0.16,16.5,0.4743,0.5,103,7.0,,nba_historical_cache
Luguentz Dort,rebounds,3.5,2024-10-24,PASS,-0.0438,0.16,3.5,0.5214,0.5,-130,2.0,,nba_historical_cache
Luguentz Dort,threes,1.5,2024-10-24,PASS,-0.0378,0.16,1.5,0.5138,0.5,-123,0.0,,nba_historical_cache
Luguentz Dort,points,9.5,2024-10-24,PASS,-0.0532,0.16,9.5,0.5353,0.5,-143,5.0,,nba_historical_cache
Luguentz Dort,rebounds,3.5,2024-10-24,PASS,-0.0399,0.16,3.5,0.5056,0.5,-120,2.0,,nba_historical_cache
Luguentz Dort,threes,1.5,2024-10-24,PASS,-0.0371,0.16,1.5,0.5021,0.5,-117,0.0,,nba_historical_cache
Michael Porter Jr,assists,1.5,2024-10-24,PASS,0.0284,0.16,1.5,0.3856,0.5,180,2.0,,nba_historical_cache
Michael Porter Jr,points,15.5,2024-10-24,PASS,-0.0413,0.16,15.5,0.5142,0.5,-125,15.0,,nba_historical_cache
Michael Porter Jr,pra,22.5,2024-10-24,PASS,-0.0438,0.16,22.5,0.5214,0.5,-130,25.0,,nba_historical_cache
Michael Porter Jr,rebounds,5.5,2024-10-24,PASS,-0.0459,0.16,5.5,0.5286,0.5,-135,8.0,,nba_historical_cache
Michael Porter Jr,threes,2.5,2024-10-24,PASS,-0.0507,0.16,2.5,0.5412,0.5,-145,3.0,,nba_historical_cache
Michael Porter Jr,points,15.5,2024-10-24,PASS,-0.0386,0.16,15.5,0.5266,0.5,-130,15.0,,nba_historical_cache
Michael Porter Jr,rebounds,6.5,2024-10-24,PASS,0.0035,0.16,6.5,0.4421,0.5,128,8.0,,nba_historical_cache
Michael Porter Jr,threes,2.5,2024-10-24,PASS,-0.0487,0.16,2.5,0.5381,0.5,-142,3.0,,nba_historical_cache
Michael Porter Jr,assists,1.5,2024-10-24,PASS,0.0196,0.16,1.5,0.3969,0.5,165,2.0,,nba_historical_cache
Michael Porter Jr,points,15.5,2024-10-24,PASS,-0.0438,0.16,15.5,0.5214,0.5,-130,15.0,,nba_historical_cache
Michael Porter Jr,pra,22.5,2024-10-24,PASS,-0.042,0.16,22.5,0.5034,0.5,-120,25.0,,nba_historical_cache
Michael Porter Jr,rebounds,5.5,2024-10-24,PASS,-0.0521,0.16,5.5,0.5312,0.5,-140,8.0,,nba_historical_cache
Michael Porter Jr,threes,2.5,2024-10-24,PASS,-0.0581,0.16,2.5,0.5337,0.5,-145,3.0,,nba_historical_cache
Michael Porter Jr,points,15.5,2024-10-24,PASS,-0.0539,0.16,15.5,0.5379,0.5,-145,15.0,,nba_historical_cache
Michael Porter Jr,rebounds,6.5,2024-10-24,PASS,0.0011,0.16,6.5,0.4359,0.5,130,8.0,,nba_historical_cache
Michael Porter Jr,threes,2.5,2024-10-24,PASS,-0.0539,0.16,2.5,0.5379,0.5,-145,3.0,,nba_historical_cache
Michael Porter Jr,assists,1.5,2024-10-24,PASS,0.027,0.16,1.5,0.3867,0.5,178,2.0,,nba_historical_cache
Michael Porter Jr,points,15.5,2024-10-24,PASS,-0.0492,0.16,15.5,0.5324,0.5,-139,15.0,,nba_historical_cache
Michael Porter Jr,pra,23.5,2024-10-24,PASS,-0.0327,0.16,23.5,0.5,0.5,-114,25.0,,nba_historical_cache
Michael Porter Jr,rebounds,5.5,2024-10-24,PASS,-0.0523,0.16,5.5,0.5395,0.5,-145,8.0,,nba_historical_cache
Michael Porter Jr,threes,2.5,2024-10-24,PASS,-0.0516,0.16,2.5,0.5369,0.5,-143,3.0,,nba_historical_cache
Michael Porter Jr,points,19.5,2024-10-24,PASS,0.0271,0.16,19.5,0.3661,0.5,195,15.0,,nba_historical_cache
Michael Porter Jr,rebounds,6.5,2024-10-24,PASS,-0.0001,0.16,6.5,0.431,0.5,132,8.0,,nba_historical_cache
Michael Porter Jr,threes,3.5,2024-10-24,PASS,0.0215,0.16,3.5,0.3919,0.5,170,3.0,,nba_historical_cache
Nikola Jokic,assists,8.5,2024-10-24,PASS,-0.0384,0.16,8.5,0.5071,0.5,-120,13.0,,nba_historical_cache
Nikola Jokic,points,25.5,2024-10-24,PASS,-0.0384,0.16,25.5,0.5071,0.5,-120,16.0,,nba_historical_cache
Nikola Jokic,pra,47.5,2024-10-24,PASS,-0.0275,0.16,47.5,0.4963,0.5,-110,41.0,,nba_historical_cache
Nikola Jokic,rebounds,12.5,2024-10-24,PASS,-0.0384,0.16,12.5,0.5071,0.5,-120,12.0,,nba_historical_cache
Nikola Jokic,threes,1.5,2024-10-24,PASS,0.0027,0.16,1.5,0.4374,0.5,130,1.0,,nba_historical_cache
Nikola Jokic,assists,7.5,2024-10-24,PASS,-0.0494,0.16,7.5,0.5474,0.5,-148,13.0,,nba_historical_cache
Nikola Jokic,points,25.5,2024-10-24,PASS,-0.032,0.16,25.5,0.5135,0.5,-120,16.0,,nba_historical_cache
Nikola Jokic,pra,46.5,2024-10-24,PASS,-0.0305,0.16,46.5,0.5,0.5,-113,41.0,,nba_historical_cache
Nikola Jokic,rebounds,12.5,2024-10-24,PASS,-0.0203,0.16,12.5,0.4895,0.5,-104,12.0,,nba_historical_cache
Nikola Jokic,threes,1.5,2024-10-24,PASS,0.0142,0.16,1.5,0.4142,0.5,150,1.0,,nba_historical_cache
Nikola Jokic,assists,8.5,2024-10-24,PASS,-0.0309,0.16,8.5,0.4929,0.5,-110,13.0,,nba_historical_cache
Nikola Jokic,points,26.5,2024-10-24,PASS,-0.0264,0.16,26.5,0.4858,0.5,-105,16.0,,nba_historical_cache
Nikola Jokic,pra,47.5,2024-10-24,PASS,-0.0243,0.16,47.5,0.4757,0.5,100,41.0,,nba_historical_cache
Nikola Jokic,rebounds,12.5,2024-10-24,PASS,-0.0309,0.16,12.5,0.4929,0.5,-110,12.0,,nba_historical_cache
Nikola Jokic,threes,1.5,2024-10-24,PASS,-0.0072,0.16,1.5,0.4474,0.5,120,1.0,,nba_historical_cache
Nikola Jokic,assists,7.5,2024-10-24,PASS,-0.0628,0.16,7.5,0.5526,0.5,-160,13.0,,nba_historical_cache
Nikola Jokic,points,25.5,2024-10-24,PASS,-0.0459,0.16,25.5,0.5286,0.5,-135,16.0,,nba_historical_cache
Nikola Jokic,pra,46.5,2024-10-24,PASS,-0.0349,0.16,46.5,0.5,0.5,-115,41.0,,nba_historical_cache
Nikola Jokic,rebounds,12.5,2024-10-24,PASS,-0.0164,0.16,12.5,0.4714,0.5,105,12.0,,nba_historical_cache
Nikola Jokic,threes,1.5,2024-10-24,PASS,0.0125,0.16,1.5,0.4125,0.5,150,1.0,,nba_historical_cache
Nikola Jokic,assists,8.5,2024-10-24,PASS,-0.0327,0.16,8.5,0.5,0.5,-114,13.0,,nba_historical_cache
Nikola Jokic,points,26.5,2024-10-24,PASS,-0.0183,0.16,26.5,0.4743,0.5,103,16.0,,nba_historical_cache
Nikola Jokic,pra,47.5,2024-10-24,PASS,-0.0179,0.16,47.5,0.4723,0.5,104,41.0,,nba_historical_cache
Nikola Jokic,rebounds,12.5,2024-10-24,PASS,-0.0214,0.16,12.5,0.4786,0.5,100,12.0,,nba_historical_cache
Nikola Jokic,threes,1.5,2024-10-24,PASS,0.0109,0.16,1.5,0.4174,0.5,146,1.0,,nba_historical_cache
Nikola Jokic,assists,9.5,2024-10-24,PASS,0.0271,0.16,9.5,0.3842,0.5,180,13.0,,nba_historical_cache
Nikola Jokic,points,23.5,2024-10-24,PASS,-0.0852,0.16,23.5,0.5759,0.5,-195,16.0,,nba_historical_cache
Nikola Jokic,pra,44.5,2024-10-24,PASS,-0.0757,0.16,44.5,0.5606,0.5,-175,41.0,,nba_historical_cache
Nikola Jokic,rebounds,13.5,2024-10-24,PASS,0.0112,0.16,13.5,0.4112,0.5,150,12.0,,nba_historical_cache
Nikola Jokic,threes,1.5,2024-10-24,PASS,0.0077,0.16,1.5,0.4158,0.5,145,1.0,,nba_historical_cache
Russell Westbrook,assists,3.5,2024-10-24,PASS,-0.0597,0.16,3.5,0.5557,0.5,-160,5.0,,nba_historical_cache
Russell Westbrook,points,9.5,2024-10-24,PASS,-0.0413,0.16,9.5,0.5142,0.5,-125,6.0,,nba_historical_cache
Russell Westbrook,pra,17.5,2024-10-24,PASS,-0.0438,0.16,17.5,0.5214,0.5,-130,16.0,,nba_historical_cache
Russell Westbrook,rebounds,3.5,2024-10-24,PASS,-0.0597,0.16,3.5,0.5557,0.5,-160,5.0,,nba_historical_cache
Russell Westbrook,threes,0.5,2024-10-24,PASS,-0.0438,0.16,0.5,0.5214,0.5,-130,1.0,,nba_historical_cache
Russell Westbrook,assists,3.5,2024-10-24,PASS,-0.0545,0.16,3.5,0.5579,0.5,-158,5.0,,nba_historical_cache
Russell Westbrook,points,9.5,2024-10-24,PASS,-0.0273,0.16,9.5,0.5076,0.5,-115,6.0,,nba_historical_cache
Russell Westbrook,pra,18.5,2024-10-24,PASS,-0.0265,0.16,18.5,0.4927,0.5,-108,16.0,,nba_historical_cache
Russell Westbrook,rebounds,4.5,2024-10-24,PASS,0.0086,0.16,4.5,0.4323,0.5,136,5.0,,nba_historical_cache
Russell Westbrook,threes,0.5,2024-10-24,PASS,-0.0389,0.16,0.5,0.5167,0.5,-125,1.0,,nba_historical_cache
Russell Westbrook,assists,4.5,2024-10-24,PASS,-0.0029,0.16,4.5,0.4416,0.5,125,5.0,,nba_historical_cache
Russell Westbrook,points,8.5,2024-10-24,PASS,-0.0502,0.16,8.5,0.5243,0.5,-135,6.0,,nba_historical_cache
Russell Westbrook,pra,17.5,2024-10-24,PASS,-0.0502,0.16,17.5,0.5243,0.5,-135,16.0,,nba_historical_cache
Russell Westbrook,rebounds,3.5,2024-10-24,PASS,-0.0613,0.16,3.5,0.5466,0.5,-155,5.0,,nba_historical_cache
Russell Westbrook,threes,0.5,2024-10-24,PASS,-0.0413,0.16,0.5,0.5142,0.5,-125,1.0,,nba_historical_cache
Russell Westbrook,assists,3.5,2024-10-24,PASS,-0.0717,0.16,3.5,0.5712,0.5,-180,5.0,,nba_historical_cache
Russell Westbrook,points,9.5,2024-10-24,PASS,-0.0384,0.16,9.5,0.5071,0.5,-120,6.0,,nba_historical_cache
Russell Westbrook,pra,18.5,2024-10-24,PASS,-0.0309,0.16,18.5,0.4929,0.5,-110,16.0,,nba_historical_cache
Russell Westbrook,rebounds,4.5,2024-10-24,PASS,0.0011,0.16,4.5,0.4359,0.5,130,5.0,,nba_historical_cache
Russell Westbrook,threes,0.5,2024-10-24,PASS,-0.0459,0.16,0.5,0.5286,0.5,-135,1.0,,nba_historical_cache
Russell Westbrook,assists,4.5,2024-10-24,PASS,-0.0155,0.16,4.5,0.4676,0.5,107,5.0,,nba_historical_cache
Russell Westbrook,points,9.5,2024-10-24,PASS,-0.0279,0.16,9.5,0.4914,0.5,-108,6.0,,nba_historical_cache
Russell Westbrook,pra,18.5,2024-10-24,PASS,-0.0368,0.16,18.5,0.5086,0.5,-120,16.0,,nba_historical_cache
Russell Westbrook,rebounds,4.5,2024-10-24,PASS,-0.0055,0.16,4.5,0.4491,0.5,120,5.0,,nba_historical_cache
Russell Westbrook,threes,0.5,2024-10-24,PASS,-0.0327,0.16,0.5,0.5,0.5,-114,1.0,,nba_historical_cache
Russell Westbrook,assists,4.5,2024-10-24,PASS,-0.0037,0.16,4.5,0.4408,0.5,125,5.0,,nba_historical_cache
Russell Westbrook,points,11.5,2024-10-24,PASS,0.0088,0.16,11.5,0.401,0.5,155,6.0,,nba_historical_cache
Russell Westbrook,pra,20.5,2024-10-24,PASS,0.012,0.16,20.5,0.3894,0.5,165,16.0,,nba_historical_cache
Russell Westbrook,rebounds,3.5,2024-10-24,PASS,-0.0717,0.16,3.5,0.5712,0.5,-180,5.0,,nba_historical_cache
Shai Gilgeous-Alexander,assists,6.5,2024-10-24,PASS,-0.0084,0.16,6.5,0.4588,0.5,114,8.0,,nba_historical_cache
Shai Gilgeous-Alexander,points,29.5,2024-10-24,PASS,-0.0264,0.16,29.5,0.4858,0.5,-105,28.0,,nba_historical_cache
Shai Gilgeous-Alexander,pra,41.5,2024-10-24,PASS,-0.0309,0.16,41.5,0.4929,0.5,-110,43.0,,nba_historical_cache
Shai Gilgeous-Alexander,rebounds,5.5,2024-10-24,PASS,-0.0459,0.16,5.5,0.5286,0.5,-135,7.0,,nba_historical_cache
Shai Gilgeous-Alexander,threes,1.5,2024-10-24,PASS,0.0086,0.16,1.5,0.4253,0.5,140,2.0,,nba_historical_cache
Shai Gilgeous-Alexander,assists,5.5,2024-10-24,PASS,-0.0516,0.16,5.5,0.5547,0.5,-154,8.0,,nba_historical_cache
Shai Gilgeous-Alexander,points,29.5,2024-10-24,PASS,-0.0198,0.16,29.5,0.4924,0.5,-105,28.0,,nba_historical_cache
Shai Gilgeous-Alexander,pra,41.5,2024-10-24,PASS,-0.0353,0.16,41.5,0.5102,0.5,-120,43.0,,nba_historical_cache
Shai Gilgeous-Alexander,rebounds,5.5,2024-10-24,PASS,-0.0438,0.16,5.5,0.536,0.5,-138,7.0,,nba_historical_cache
Shai Gilgeous-Alexander,threes,1.5,2024-10-24,PASS,0.0086,0.16,1.5,0.4253,0.5,140,2.0,,nba_historical_cache
Shai Gilgeous-Alexander,assists,6.5,2024-10-24,PASS,-0.0214,0.16,6.5,0.4786,0.5,100,8.0,,nba_historical_cache
Shai Gilgeous-Alexander,points,29.5,2024-10-24,PASS,-0.0453,0.16,29.5,0.5103,0.5,-125,28.0,,nba_historical_cache
Shai Gilgeous-Alexander,pra,42.5,2024-10-24,PASS,-0.0383,0.16,42.5,0.4966,0.5,-115,43.0,,nba_historical_cache
Shai Gilgeous-Alexander,rebounds,5.5,2024-10-24,PASS,-0.0628,0.16,5.5,0.5526,0.5,-160,7.0,,nba_historical_cache
Shai Gilgeous-Alexander,threes,1.5,2024-10-24,PASS,-0.0094,0.16,1.5,0.4557,0.5,115,2.0,,nba_historical_cache
Shai Gilgeous-Alexander,assists,5.5,2024-10-24,PASS,-0.0628,0.16,5.5,0.5526,0.5,-160,8.0,,nba_historical_cache
Shai Gilgeous-Alexander,points,29.5,2024-10-24,PASS,-0.0309,0.16,29.5,0.4929,0.5,-110,28.0,,nba_historical_cache
Shai Gilgeous-Alexander,pra,41.5,2024-10-24,PASS,-0.0384,0.16,41.5,0.5071,0.5,-120,43.0,,nba_historical_cache
Shai Gilgeous-Alexander,rebounds,5.5,2024-10-24,PASS,-0.0539,0.16,5.5,0.5379,0.5,-145,7.0,,nba_historical_cache
Shai Gilgeous-Alexander,threes,1.5,2024-10-24,PASS,0.007,0.16,1.5,0.4237,0.5,140,2.0,,nba_historical_cache
Shai Gilgeous-Alexander,assists,6.5,2024-10-24,PASS,-0.0131,0.16,6.5,0.4631,0.5,110,8.0,,nba_historical_cache
Shai Gilgeous-Alexander,points,29.5,2024-10-24,PASS,-0.0279,0.16,29.5,0.4914,0.5,-108,28.0,,nba_historical_cache
Shai Gilgeous-Alexander,pra,42.5,2024-10-24,PASS,-0.0287,0.16,42.5,0.4928,0.5,-109,43.0,,nba_historical_cache
Shai Gilgeous-Alexander,rebounds,5.5,2024-10-24,PASS,-0.0468,0.16,5.5,0.5277,0.5,-135,7.0,,nba_historical_cache
Shai Gilgeous-Alexander,threes,1.5,2024-10-24,PASS,0.0015,0.16,1.5,0.4363,0.5,130,2.0,,nba_historical_cache
Shai Gilgeous-Alexander,assists,6.5,2024-10-24,PASS,-0.0067,0.16,6.5,0.4478,0.5,120,8.0,,nba_historical_cache
Shai Gilgeous-Alexander,points,25.5,2024-10-24,PASS,-0.1256,0.16,25.5,0.6275,0.5,-305,28.0,,nba_historical_cache
Shai Gilgeous-Alexander,pra,37.5,2024-10-24,PASS,-0.117,0.16,37.5,0.6184,0.5,-278,43.0,,nba_historical_cache
Shai Gilgeous-Alexander,rebounds,5.5,2024-10-24,PASS,-0.0509,0.16,5.5,0.5307,0.5,-139,7.0,,nba_historical_cache
Shai Gilgeous-Alexander,threes,1.5,2024-10-24,PASS,-0.0037,0.16,1.5,0.4408,0.5,125,2.0,,nba_historical_cache
Anthony Edwards,assists,5.5,2024-10-24,UNDER,0.1133,0.76,3.0,0.6481,0.9938,-115,4.0,WIN,nba_historical_cache
Anthony Edwards,points,25.5,2024-10-24,PASS,-0.0048,0.16,27.0,0.53,0.5879,-115,32.0,,nba_historical_cache
Anthony Edwards,pra,36.5,2024-10-24,PASS,-0.0415,0.16,36.0,0.4934,0.4778,-115,43.0,,nba_historical_cache
Anthony Edwards,rebounds,5.5,2024-10-24,PASS,0.0307,0.2089,6.0,0.498,0.6306,114,7.0,,nba_historical_cache
Anthony Edwards,threes,2.5,2024-10-24,OVER,0.0952,0.76,5.0,0.6786,0.9772,-140,5.0,WIN,nba_historical_cache
Anthony Edwards,assists,5.5,2024-10-24,UNDER,0.1086,0.76,3.0,0.6775,0.9938,-132,4.0,WIN,nba_historical_cache
Anthony Edwards,points,25.5,2024-10-24,PASS,0.0041,0.16,27.0,0.5233,0.5879,-108,32.0,,nba_historical_cache
Anthony Edwards,pra,36.5,2024-10-24,PASS,-0.0386,0.16,36.0,0.4963,0.4778,-115,43.0,,nba_historical_cache
Anthony Edwards,rebounds,5.5,2024-10-24,PASS,0.0253,0.2089,6.0,0.5155,0.6306,104,7.0,,nba_historical_cache
Anthony Edwards,threes,3.5,2024-10-24,OVER,0.1276,0.6159,5.0,0.5341,0.8849,146,5.0,WIN,nba_historical_cache
Anthony Edwards,assists,5.5,2024-10-24,UNDER,0.0942,0.76,3.0,0.686,0.9938,-145,4.0,WIN,nba_historical_cache
Anthony Edwards,points,25.5,2024-10-24,PASS,-0.0045,0.16,27.0,0.5193,0.5879,-110,32.0,,nba_historical_cache
Anthony Edwards,pra,36.5,2024-10-24,PASS,-0.0415,0.16,36.0,0.4934,0.4778,-115,43.0,,nba_historical_cache
Anthony Edwards,rebounds,5.5,2024-10-24,PASS,0.0228,0.2089,6.0,0.5106,0.6306,105,7.0,,nba_historical_cache
Anthony Edwards,threes,3.5,2024-10-24,OVER,0.128,0.6159,5.0,0.528,0.8849,150,5.0,WIN,nba_historical_cache
Anthony Edwards,assists,5.5,2024-10-24,UNDER,0.0979,0.76,3.0,0.6724,0.9938,-135,4.0,WIN,nba_historical_cache
Anthony Edwards,points,26.5,2024-10-24,PASS,-0.0252,0.16,27.0,0.4986,0.5295,-110,32.0,,nba_historical_cache
