prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,market_prob,market_over_odds,market_under_odds,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,expected_usage_factor,expected_usage_notes,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,game
8f000e294202436b:pra:42.5:over,8f000e294202436b,Jalen Johnson,pra,over,42.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,51.05,0.6424,0.7903,0.6424,0.5104,0.5104,-118,-108,0.1011,0.2847,LOW,"{'minutes_trend': 0.973, 'usage_trend': 1.0574, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home",46.0,49.2,46.4,FLAT,10.591401124392267,0.7,0.6666666666666666,2,6,0,0,Malik Williams (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),,,Usage up; Teammates OUT: 6,1.0,,OVER,-118,0.0605,0.0,0.0,1.05,1.0,0.2492,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIA @ ATL
3edc1f6904fc5558:pra:20.5:over,3edc1f6904fc5558,Davion Mitchell,pra,over,20.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,24.3,0.6067,0.7201,0.6067,0.4812,0.4812,-104,-122,0.0969,0.2135,LOW,"{'minutes_trend': 1.0443, 'usage_trend': 1.1262, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace",17.6,18.5,19.2,DOWN,6.519202405202649,0.3,0.4,-1,5,0,0,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,,Usage up; Teammates OUT: 5; Player status: AVAILABLE,1.0,,OVER,-104,0.0594,0.0,0.0,1.05,1.08,0.318,,,-120,120,0.65,,pra,0.507397,0.241351,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766788458.537465,odds_api,MIA @ ATL
d1fb36bbd833e915:threes:2.5:over,d1fb36bbd833e915,Shaedon Sharpe,threes,over,2.5,d634cf294ef9b80b7fabb5ab9f52173d,POR,LAC,2025-12-27T03:10:00Z,POR,LAC,True,4,False,3.19,0.5007,0.669,0.5007,0.3796,0.3796,146,-198,0.0942,0.16,LOW,"{'minutes_trend': 1.0719, 'usage_trend': 1.0394, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, home, soft defense, fast pace, high variance",2.8,2.4,1.9333333333333333,UP,1.577621275493231,0.4,0.3333333333333333,-3,7,0,2,Blake Wesley (Injury/Illness - Right Foot; Fracture); Matisse Thybulle (Injury/Illness - Left Thumb; Ligament Tear); Damian Lillard (Injury/Illness - Left Achilles Tendon; Injury Management); Jrue Holiday (Injury/Illness - Right Calf; Strain); Scoot Henderson (Injury/Illness - Left Hamstring; Tear); Jerami Grant (Injury/Illness - Left Achilles; Tendonitis); Javonte Cooke (G League - Two-Way),,Robert Williams III (Injury/Illness - Left Knee; Injury Management); Kris Murray (Injury/Illness - Right Cervical; Soreness),Teammates OUT: 7,1.0,,OVER,146,0.0709,0.0,0.0,1.1,1.15,0.631,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,LAC @ POR
440168766d15343b:threes:3.5:over,440168766d15343b,Kon Knueppel,threes,over,3.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,4.96,0.5472,0.824,0.5472,0.4285,0.4285,120,-154,0.0927,0.18,LOW,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",4.6,4.0,3.933333333333333,UP,1.5634719199411433,0.7,0.6666666666666666,4,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Liam McNeeley (G League - On Assignment); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain),,,Usage up; Teammates OUT: 6,1.0,,OVER,120,0.0608,0.0,0.0,1.1,1.15,0.4467,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,CHA @ ORL
29e79437a2214ca3:assists:2.5:over,29e79437a2214ca3,Jaren Jackson Jr,assists,over,2.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,2.86,0.4785,0.5951,0.4785,0.3658,0.3658,158,-205,0.0909,0.17,LOW,"{'minutes_trend': 1.0323, 'usage_trend': 1.0487, 'expected_usage': 0.9708, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.97), usage boost (injuries), extra rest, home, soft defense, high variance",2.6,2.7,2.6666666666666665,FLAT,1.4944341180973264,0.6,0.5333333333333333,-2,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery),Ja Morant (Injury/Illness - Left Ankle; Sprain); Cedric Coward (Injury/Illness - Left Heel; Soreness),,Expected usage: Ja Morant RETURN x0.97; Teammates OUT: 6; Teammates Q: 2,0.9708306781492344,Ja Morant RETURN x0.97,OVER,158,0.0597,0.0,0.0,1.0,1.15,0.5978,,,-120,120,0.65,,assists,0.3,0.3,,,,1766788458.537465,odds_api,MIL @ MEM
3b09314818626f62:threes:1.5:over,3b09314818626f62,Anthony Black,threes,over,1.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,2.1,0.5051,0.6837,0.5051,0.3933,0.3933,140,-180,0.0885,0.16,LOW,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",2.0,1.3,1.4666666666666666,UP,1.2516655570345725,0.4,0.4,2,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Teammates OUT: 5,1.0,,OVER,140,0.0595,0.0,0.0,1.1,1.15,0.8344,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,CHA @ ORL
facb6803046eab5c:pra:25.5:over,facb6803046eab5c,Brandon Miller,pra,over,25.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,32.75,0.6338,0.7735,0.6338,0.5146,0.5146,-120,-106,0.0884,0.2677,LOW,"{'minutes_trend': 1.1103, 'usage_trend': 0.924, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",31.2,27.2,25.642857142857142,UP,9.65861733836106,0.6,0.5,1,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Liam McNeeley (G League - On Assignment); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain),,,Usage down; Teammates OUT: 6,1.0,,OVER,-120,0.06,0.0,0.0,1.05,1.08,0.3788,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,CHA @ ORL
650d10f8fbd660d6:threes:1.5:over,650d10f8fbd660d6,Zaccharie Risacher,threes,over,1.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,2.38,0.514,0.7134,0.514,0.4033,0.4033,134,-172,0.0867,0.16,LOW,"{'minutes_trend': 0.9405, 'usage_trend': 1.1241, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",2.4,1.3,1.4,UP,1.5670212364724214,0.4,0.4,3,6,0,0,Malik Williams (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),,,Usage up; Teammates OUT: 6,1.0,,OVER,134,0.0597,0.0,0.0,1.1,1.15,1.0447,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,MIA @ ATL
56366070652c315d:threes:3.5:over,56366070652c315d,Derrick White,threes,over,3.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,4.8,0.5203,0.7344,0.5203,0.4106,0.4106,130,-166,0.0855,0.16,LOW,"{'minutes_trend': 1.0, 'usage_trend': 1.056, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",4.6,4.5,4.066666666666666,UP,2.068278940998476,0.7,0.6,-1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Usage up; Teammates OUT: 5,1.0,,OVER,130,0.0588,0.0,0.0,1.1,1.15,0.5909,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,BOS @ IND
3edc1f6904fc5558:threes:1.5:over,3edc1f6904fc5558,Davion Mitchell,threes,over,1.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,1.67,0.4639,0.5463,0.4639,0.3569,0.3569,164,-215,0.0851,0.16,LOW,"{'minutes_trend': 1.0443, 'usage_trend': 1.1262, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, high variance",1.4,1.1,1.0,FLAT,1.449137674618944,0.3,0.26666666666666666,-1,5,0,0,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,,Usage up; Teammates OUT: 5; Player status: AVAILABLE,1.0,,OVER,164,0.0613,0.0,0.0,1.1,1.15,0.9661,,,-120,120,0.65,,threes,0.3,0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766788458.537465,odds_api,MIA @ ATL
ce02a0a873b2f402:pra:16.5:over,ce02a0a873b2f402,Carlton Carrington,pra,over,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,22.08,0.6103,0.7271,0.6103,0.4958,0.4958,-111,-115,0.0842,0.1875,LOW,"{'minutes_trend': 1.1411, 'usage_trend': 0.9381, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",22.0,21.6,18.666666666666668,UP,9.240009620004612,0.6,0.4,-1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Usage down; Teammates OUT: 2; Teammates Q: 1,1.0,,OVER,-111,0.061,0.0,0.0,1.05,1.15,0.56,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,TOR @ WAS
362deb2fd051446a:pra:39.5:over,362deb2fd051446a,Paolo Banchero,pra,over,39.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,48.8,0.6252,0.7565,0.6252,0.5104,0.5104,-118,-108,0.0839,0.2504,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home",38.0,30.5,32.86666666666667,UP,13.377011790547412,0.4,0.4,-1,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Usage up; Teammates OUT: 5,1.0,,OVER,-118,0.0605,0.0,0.0,1.05,1.08,0.3387,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,CHA @ ORL
4deb45f2e29535fa:pra:21.5:over,4deb45f2e29535fa,Ausar Thompson,pra,over,21.5,19d20865216afacaaeba1cc609103741,UTA,DET,2025-12-27T02:40:00Z,DET,UTA,False,4,False,25.33,0.6064,0.7194,0.6064,0.4918,0.4918,-110,-118,0.0826,0.2128,LOW,"{'minutes_trend': 0.9409, 'usage_trend': 1.15, 'team_usage': 1.065, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",21.0,20.9,19.6,UP,6.5903970543005475,0.3,0.2,2,4,1,0,Wendell Moore Jr. (G League - Two-Way); Bobi Klintman (G League - On Assignment); Isaac Jones (G League - On Assignment); Tolu Smith (G League - Two-Way),Ronald Holland II (Injury/Illness - Left Knee; Sprain),,Usage up; Teammates OUT: 4; Teammates Q: 1,1.0,,OVER,-110,0.0651,0.0,0.0,1.05,1.08,0.3065,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,DET @ UTA
776947d150358207:rebounds:3.5:over,776947d150358207,Sam Hauser,rebounds,over,3.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,4.26,0.4945,0.6483,0.4945,0.3894,0.3894,142,-184,0.0813,0.17,LOW,"{'minutes_trend': 0.8829, 'usage_trend': 1.15, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",4.0,3.7,3.7333333333333334,FLAT,2.002775851439974,0.5,0.5333333333333333,-1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Usage up; Teammates OUT: 5,1.0,,OVER,142,0.0611,0.0,0.0,0.95,1.15,0.5722,,,-120,120,0.65,,rebounds,0.3,0.3,,,,1766788458.537465,odds_api,BOS @ IND
2432230f0cd45f90:pra:36.5:over,2432230f0cd45f90,Kevin Porter Jr.,pra,over,36.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MIL,MEM,False,4,False,40.91,0.5907,0.6884,0.5907,0.4812,0.4812,-104,-122,0.0809,0.2,LOW,"{'minutes_trend': 1.1126, 'usage_trend': 1.0047, 'team_usage': 1.06, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",34.6,34.8,32.72727272727273,UP,8.978987817244336,0.5,0.45454545454545453,-1,4,0,0,Gary Trent Jr. (Injury/Illness - Left Calf; Contusion); Taurean Prince (Injury/Illness - Neck; Surgery); Giannis Antetokounmpo (Injury/Illness - Right Calf; Strain); Alex Antetokounmpo (G League - Two-Way),,,Teammates OUT: 4,1.0,,OVER,-104,0.0594,0.0,0.0,1.05,1.0,0.246,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIL @ MEM
56366070652c315d:pra:27.5:over,56366070652c315d,Derrick White,pra,over,27.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,34.33,0.6298,0.7656,0.6298,0.5188,0.5188,-122,-104,0.0803,0.2596,LOW,"{'minutes_trend': 1.0, 'usage_trend': 1.056, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace",30.6,31.6,30.266666666666666,FLAT,9.430447143870397,0.7,0.6666666666666666,1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Usage up; Teammates OUT: 5,1.0,,OVER,-122,0.0594,0.0,0.0,1.05,1.08,0.3429,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,BOS @ IND
195708c325c4c735:pra:42.5:over,195708c325c4c735,Jaylen Brown,pra,over,42.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,44.96,0.5894,0.686,0.5894,0.4812,0.4812,-104,-122,0.0796,0.2,LOW,"{'minutes_trend': 1.0038, 'usage_trend': 0.9593, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace",43.2,45.6,43.86666666666667,DOWN,5.081557066709201,0.7,0.6,-1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Teammates OUT: 5,1.0,,OVER,-104,0.0594,0.0,0.0,1.05,0.9,0.1196,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,BOS @ IND
3bfee0f06e30adea:pra:15.5:over,3bfee0f06e30adea,Collin Sexton,pra,over,15.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,19.28,0.6083,0.7232,0.6083,0.5,0.5,-113,-113,0.0778,0.1993,LOW,"{'minutes_trend': 0.85, 'usage_trend': 1.0136, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",19.4,20.4,20.666666666666668,DOWN,6.380525927469547,0.8,0.8666666666666667,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Liam McNeeley (G League - On Assignment); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain),,,Teammates OUT: 6,1.0,,OVER,-113,0.061,0.0,0.0,1.05,1.15,0.4116,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,CHA @ ORL
5f14e644f6af651b:assists:3.5:over,5f14e644f6af651b,Kris Dunn,assists,over,3.5,d634cf294ef9b80b7fabb5ab9f52173d,POR,LAC,2025-12-27T03:10:00Z,LAC,POR,False,4,False,4.5,0.5271,0.757,0.5271,0.4215,0.4215,122,-162,0.0767,0.184,LOW,"{'minutes_trend': 1.0265, 'usage_trend': 1.141, 'team_usage': 1.075, 'rest': 1.02, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, slow pace, high variance",4.0,3.6,3.4,UP,1.429840705968481,0.5,0.4,-2,5,0,0,Ivica Zubac (Injury/Illness - Left Ankle; Sprain); Chris Paul (Not With Team); Derrick Jones Jr. (Injury/Illness - Right Knee; Sprain); RayJ Dennis (G League - Two-Way); Bradley Beal (Injury/Illness - Left Hip; Fracture),,,Usage up; Teammates OUT: 5,1.0,,OVER,122,0.0688,0.0,0.0,1.0,1.15,0.4085,,,-120,120,0.65,,assists,0.3,0.3,,,,1766788458.537465,odds_api,LAC @ POR
