prop_id,player_id,player_name,prop_type,side,line,projection,probability,edge,confidence,pick,odds,injury_status,injury_source,injury_detail
d1991c3f6dd1389a:pra:40.5:under,d1991c3f6dd1389a,Anthony Davis,pra,under,40.5,33.79,0.7865,0.2452,0.5729,UNDER,-118,,,
56921d9666b86a8e:pra:18.5:over,56921d9666b86a8e,Jeremiah Fears,pra,over,18.5,18.5,0.5,-0.0098,0.2,PASS,-104,,,
56921d9666b86a8e:pra:18.5:under,56921d9666b86a8e,Jeremiah Fears,pra,under,18.5,18.5,0.5,-0.0595,0.2,PASS,-127,,,
f7e5f5c37ffec5f7:rebounds:5.5:over,f7e5f5c37ffec5f7,Trey Murphy III,rebounds,over,5.5,5.5,0.5,-0.1139,0.2,PASS,-159,,,
f7e5f5c37ffec5f7:rebounds:5.5:under,f7e5f5c37ffec5f7,Trey Murphy III,rebounds,under,5.5,5.5,0.5,0.0413,0.2,PASS,118,,,
75bb0beb4aef286b:rebounds:4.5:over,75bb0beb4aef286b,Naji Marshall,rebounds,over,4.5,4.5,0.5,-0.0215,0.2,PASS,-109,,,
75bb0beb4aef286b:rebounds:4.5:under,75bb0beb4aef286b,Naji Marshall,rebounds,under,4.5,4.5,0.5,-0.0475,0.2,PASS,-121,,,
08937c7231a9a619:rebounds:5.5:over,08937c7231a9a619,Cooper Flagg,rebounds,over,5.5,6.26,0.687,0.1125,0.2739,PASS,-135,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:rebounds:5.5:under,08937c7231a9a619,Cooper Flagg,rebounds,under,5.5,6.26,0.313,-0.1796,0.2739,PASS,103,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
d1991c3f6dd1389a:rebounds:11.5:over,d1991c3f6dd1389a,Anthony Davis,rebounds,over,11.5,11.54,0.5057,-0.0669,0.2,PASS,-134,,,
d1991c3f6dd1389a:rebounds:11.5:under,d1991c3f6dd1389a,Anthony Davis,rebounds,under,11.5,11.54,0.4943,-0.0033,0.2,PASS,101,,,
231fe865ee873acd:rebounds:3.5:over,231fe865ee873acd,Herb Jones,rebounds,over,3.5,4.0,0.6915,0.1817,0.3829,PASS,-104,,,
231fe865ee873acd:rebounds:3.5:under,231fe865ee873acd,Herb Jones,rebounds,under,3.5,4.0,0.3085,-0.249,0.3829,PASS,-126,,,
be195dd4a64cb831:rebounds:5.5:over,be195dd4a64cb831,Zion Williamson,rebounds,over,5.5,5.5,0.5,-0.0671,0.2,PASS,-131,,,
be195dd4a64cb831:rebounds:5.5:under,be195dd4a64cb831,Zion Williamson,rebounds,under,5.5,5.5,0.5,-0.0025,0.2,PASS,-101,,,
edd43e3a6b6d2de3:rebounds:7.5:over,edd43e3a6b6d2de3,Derik Queen,rebounds,over,7.5,8.09,0.6147,0.0495,0.2294,PASS,-130,,,
edd43e3a6b6d2de3:rebounds:7.5:under,edd43e3a6b6d2de3,Derik Queen,rebounds,under,7.5,8.09,0.3853,-0.1147,0.2294,PASS,100,,,
7c0a71dba5efab2c:rebounds:7.5:over,7c0a71dba5efab2c,P.J. Washington,rebounds,over,7.5,7.5,0.5,0.0169,0.2,PASS,107,,,
7c0a71dba5efab2c:rebounds:7.5:under,7c0a71dba5efab2c,P.J. Washington,rebounds,under,7.5,7.5,0.5,-0.0851,0.2,PASS,-141,,,
7e17dfaa4418e311:rebounds:5.5:over,7e17dfaa4418e311,Saddiq Bey,rebounds,over,5.5,5.5,0.5,-0.0327,0.2,PASS,-114,,,
7e17dfaa4418e311:rebounds:5.5:under,7e17dfaa4418e311,Saddiq Bey,rebounds,under,5.5,5.5,0.5,-0.0349,0.2,PASS,-115,,,
56921d9666b86a8e:rebounds:3.5:over,56921d9666b86a8e,Jeremiah Fears,rebounds,over,3.5,3.5,0.5,0.0708,0.2,PASS,133,,,
56921d9666b86a8e:rebounds:3.5:under,56921d9666b86a8e,Jeremiah Fears,rebounds,under,3.5,3.5,0.5,-0.1377,0.2,PASS,-176,,,
f7e5f5c37ffec5f7:threes:2.5:over,f7e5f5c37ffec5f7,Trey Murphy III,threes,over,2.5,2.5,0.5,0.0652,0.2,PASS,130,,,
f7e5f5c37ffec5f7:threes:2.5:under,f7e5f5c37ffec5f7,Trey Murphy III,threes,under,2.5,2.5,0.5,-0.1324,0.2,PASS,-172,,,
7e17dfaa4418e311:threes:1.5:over,7e17dfaa4418e311,Saddiq Bey,threes,over,1.5,1.5,0.5,0.1016,0.2,PASS,151,,,
7e17dfaa4418e311:threes:1.5:under,7e17dfaa4418e311,Saddiq Bey,threes,under,1.5,1.5,0.5,-0.1678,0.2,PASS,-201,,,
231fe865ee873acd:threes:1.5:over,231fe865ee873acd,Herb Jones,threes,over,1.5,1.5,0.5,0.1269,0.2,PASS,168,,,
231fe865ee873acd:threes:1.5:under,231fe865ee873acd,Herb Jones,threes,under,1.5,1.5,0.5,-0.1923,0.2,PASS,-225,,,
4ca49f035ca2788b:threes:2.5:over,4ca49f035ca2788b,Klay Thompson,threes,over,2.5,2.5,0.5,-0.005,0.1,PASS,-102,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Knee; Soreness
4ca49f035ca2788b:threes:2.5:under,4ca49f035ca2788b,Klay Thompson,threes,under,2.5,2.5,0.5,-0.0652,0.1,PASS,-130,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Knee; Soreness
ed12b766ab682805:threes:2.5:over,ed12b766ab682805,Jordan Poole,threes,over,2.5,2.5,0.5,0.1032,0.2,PASS,152,,,
ed12b766ab682805:threes:2.5:under,ed12b766ab682805,Jordan Poole,threes,under,2.5,2.5,0.5,-0.1667,0.2,PASS,-200,,,
7c0a71dba5efab2c:threes:1.5:over,7c0a71dba5efab2c,P.J. Washington,threes,over,1.5,1.5,0.5,-0.0902,0.2,PASS,-144,,,
7c0a71dba5efab2c:threes:1.5:under,7c0a71dba5efab2c,P.J. Washington,threes,under,1.5,1.5,0.5,0.0215,0.2,PASS,109,,,
231fe865ee873acd:assists:2.5:over,231fe865ee873acd,Herb Jones,assists,over,2.5,2.0,0.3085,-0.0703,0.3829,PASS,164,,,
231fe865ee873acd:assists:2.5:under,231fe865ee873acd,Herb Jones,assists,under,2.5,2.0,0.6915,0.0069,0.3829,PASS,-217,,,
edd43e3a6b6d2de3:assists:4.5:over,edd43e3a6b6d2de3,Derik Queen,assists,over,4.5,5.08,0.6761,0.2523,0.3521,PASS,136,,,
edd43e3a6b6d2de3:assists:4.5:under,edd43e3a6b6d2de3,Derik Queen,assists,under,4.5,5.08,0.3239,-0.3176,0.3521,PASS,-179,,,
f7e5f5c37ffec5f7:points:19.5:over,f7e5f5c37ffec5f7,Trey Murphy III,points,over,19.5,19.5,0.5,0.0,0.2,PASS,100,,,
f7e5f5c37ffec5f7:points:19.5:under,f7e5f5c37ffec5f7,Trey Murphy III,points,under,19.5,19.5,0.5,-0.069,0.2,PASS,-132,,,
08937c7231a9a619:points:21.5:over,08937c7231a9a619,Cooper Flagg,points,over,21.5,23.11,0.61,0.0795,0.12,PASS,-113,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:points:21.5:under,08937c7231a9a619,Cooper Flagg,points,under,21.5,23.11,0.39,-0.1405,0.12,PASS,-113,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
231fe865ee873acd:pra:14.5:over,231fe865ee873acd,Herb Jones,pra,over,14.5,8.0,0.0006,-0.514,0.95,PASS,-106,,,
231fe865ee873acd:pra:14.5:under,231fe865ee873acd,Herb Jones,pra,under,14.5,8.0,0.9994,0.4439,0.95,UNDER,-125,,,
ed12b766ab682805:pra:21.5:over,ed12b766ab682805,Jordan Poole,pra,over,21.5,21.5,0.5,-0.0122,0.2,PASS,-105,,,
ed12b766ab682805:pra:21.5:under,ed12b766ab682805,Jordan Poole,pra,under,21.5,21.5,0.5,-0.0556,0.2,PASS,-125,,,
08937c7231a9a619:pra:31.5:over,08937c7231a9a619,Cooper Flagg,pra,over,31.5,33.67,0.6018,0.0647,0.1036,PASS,-116,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:pra:31.5:under,08937c7231a9a619,Cooper Flagg,pra,under,31.5,33.67,0.3982,-0.1323,0.1036,PASS,-113,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
7e17dfaa4418e311:pra:20.5:over,7e17dfaa4418e311,Saddiq Bey,pra,over,20.5,20.5,0.5,-0.0327,0.2,PASS,-114,,,
7e17dfaa4418e311:pra:20.5:under,7e17dfaa4418e311,Saddiq Bey,pra,under,20.5,20.5,0.5,-0.0327,0.2,PASS,-114,,,
be195dd4a64cb831:rebounds:6.5:over,be195dd4a64cb831,Zion Williamson,rebounds,over,6.5,6.5,0.5,0.0495,0.2,PASS,122,,,
be195dd4a64cb831:rebounds:6.5:under,be195dd4a64cb831,Zion Williamson,rebounds,under,6.5,6.5,0.5,-0.1139,0.2,PASS,-159,,,
f7e5f5c37ffec5f7:rebounds:6.5:over,f7e5f5c37ffec5f7,Trey Murphy III,rebounds,over,6.5,6.5,0.5,0.0146,0.2,PASS,106,,,
f7e5f5c37ffec5f7:rebounds:6.5:under,f7e5f5c37ffec5f7,Trey Murphy III,rebounds,under,6.5,6.5,0.5,-0.0816,0.2,PASS,-139,,,
ed12b766ab682805:rebounds:2.5:over,ed12b766ab682805,Jordan Poole,rebounds,over,2.5,2.5,0.5,0.0,0.2,PASS,100,,,
ed12b766ab682805:rebounds:2.5:under,ed12b766ab682805,Jordan Poole,rebounds,under,2.5,2.5,0.5,-0.069,0.2,PASS,-132,,,
d1991c3f6dd1389a:rebounds:12.5:over,d1991c3f6dd1389a,Anthony Davis,rebounds,over,12.5,11.54,0.3699,-0.1086,0.2602,PASS,109,,,
d1991c3f6dd1389a:rebounds:12.5:under,d1991c3f6dd1389a,Anthony Davis,rebounds,under,12.5,11.54,0.6301,0.0451,0.2602,PASS,-141,,,
08937c7231a9a619:rebounds:6.5:over,08937c7231a9a619,Cooper Flagg,rebounds,over,6.5,6.26,0.4398,-0.0106,0.1,PASS,122,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:rebounds:6.5:under,08937c7231a9a619,Cooper Flagg,rebounds,under,6.5,6.26,0.5602,-0.0537,0.1,PASS,-159,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
75bb0beb4aef286b:threes:0.5:over,75bb0beb4aef286b,Naji Marshall,threes,over,0.5,0.5,0.5,-0.1855,0.2,PASS,-218,,,
75bb0beb4aef286b:threes:0.5:under,75bb0beb4aef286b,Naji Marshall,threes,under,0.5,0.5,0.5,0.1198,0.2,PASS,163,,,
d1991c3f6dd1389a:threes:0.5:over,d1991c3f6dd1389a,Anthony Davis,threes,over,0.5,0.37,0.4468,-0.1451,0.2,PASS,-145,,,
d1991c3f6dd1389a:threes:0.5:under,d1991c3f6dd1389a,Anthony Davis,threes,under,0.5,0.37,0.5532,0.0793,0.2,PASS,111,,,
08937c7231a9a619:threes:0.5:over,08937c7231a9a619,Cooper Flagg,threes,over,0.5,0.55,0.5216,-0.1394,0.1,PASS,-195,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:threes:0.5:under,08937c7231a9a619,Cooper Flagg,threes,under,0.5,0.55,0.4784,0.0735,0.1,PASS,147,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
56921d9666b86a8e:threes:0.5:over,56921d9666b86a8e,Jeremiah Fears,threes,over,0.5,0.5,0.5,-0.1575,0.2,PASS,-192,,,
56921d9666b86a8e:threes:0.5:under,56921d9666b86a8e,Jeremiah Fears,threes,under,0.5,0.5,0.5,0.0935,0.2,PASS,146,,,
7c0a71dba5efab2c:assists:1.5:over,7c0a71dba5efab2c,P.J. Washington,assists,over,1.5,1.5,0.5,-0.1667,0.2,PASS,-200,,,
7c0a71dba5efab2c:assists:1.5:under,7c0a71dba5efab2c,P.J. Washington,assists,under,1.5,1.5,0.5,0.0951,0.2,PASS,147,,,
ed12b766ab682805:threes:1.5:over,ed12b766ab682805,Jordan Poole,threes,over,1.5,1.5,0.5,-0.1552,0.2,PASS,-190,,,
ed12b766ab682805:threes:1.5:under,ed12b766ab682805,Jordan Poole,threes,under,1.5,1.5,0.5,0.0652,0.2,PASS,130,,,
7e17dfaa4418e311:assists:1.5:over,7e17dfaa4418e311,Saddiq Bey,assists,over,1.5,1.5,0.5,-0.0798,0.2,PASS,-138,,,
7e17dfaa4418e311:assists:1.5:under,7e17dfaa4418e311,Saddiq Bey,assists,under,1.5,1.5,0.5,0.0122,0.2,PASS,105,,,
231fe865ee873acd:points:8.5:over,231fe865ee873acd,Herb Jones,points,over,8.5,2.0,0.0,-0.5327,0.95,PASS,-114,,,
231fe865ee873acd:points:8.5:under,231fe865ee873acd,Herb Jones,points,under,8.5,2.0,1.0,0.4717,0.95,UNDER,-112,,,
d1991c3f6dd1389a:pra:39.5:over,d1991c3f6dd1389a,Anthony Davis,pra,over,39.5,33.79,0.2496,-0.2809,0.5009,PASS,-113,,,
d1991c3f6dd1389a:pra:39.5:under,d1991c3f6dd1389a,Anthony Davis,pra,under,39.5,33.79,0.7504,0.2113,0.5009,UNDER,-117,,,
f7e5f5c37ffec5f7:pra:27.5:over,f7e5f5c37ffec5f7,Trey Murphy III,pra,over,27.5,27.5,0.5,-0.0455,0.2,PASS,-120,,,
f7e5f5c37ffec5f7:pra:27.5:under,f7e5f5c37ffec5f7,Trey Murphy III,pra,under,27.5,27.5,0.5,-0.0238,0.2,PASS,-110,,,
7c0a71dba5efab2c:pra:25.5:over,7c0a71dba5efab2c,P.J. Washington,pra,over,25.5,25.5,0.5,-0.0536,0.2,PASS,-124,,,
7c0a71dba5efab2c:pra:25.5:under,7c0a71dba5efab2c,P.J. Washington,pra,under,25.5,25.5,0.5,-0.0146,0.2,PASS,-106,,,
75bb0beb4aef286b:pra:20.5:over,75bb0beb4aef286b,Naji Marshall,pra,over,20.5,20.5,0.5,-0.0434,0.2,PASS,-119,,,
75bb0beb4aef286b:pra:20.5:under,75bb0beb4aef286b,Naji Marshall,pra,under,20.5,20.5,0.5,-0.0261,0.2,PASS,-111,,,
7e17dfaa4418e311:pra:19.5:over,7e17dfaa4418e311,Saddiq Bey,pra,over,19.5,19.5,0.5,-0.0575,0.2,PASS,-126,,,
7e17dfaa4418e311:pra:19.5:under,7e17dfaa4418e311,Saddiq Bey,pra,under,19.5,19.5,0.5,-0.0098,0.2,PASS,-104,,,
b0cd7d8d9d34eeb6:assists:3.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,assists,over,3.5,3.5,0.5,-0.0261,0.2,PASS,-111,,,
b0cd7d8d9d34eeb6:assists:3.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,assists,under,3.5,3.5,0.5,-0.037,0.2,PASS,-116,,,
230a681311fee4a4:assists:6.5:over,230a681311fee4a4,Isaiah Collier,assists,over,6.5,7.1,0.6325,0.0912,0.2651,PASS,-118,,,
230a681311fee4a4:assists:6.5:under,230a681311fee4a4,Isaiah Collier,assists,under,6.5,7.1,0.3675,-0.1563,0.2651,PASS,-110,,,
6a94a28b80e340be:assists:10.5:over,6a94a28b80e340be,Nikola Jokic,assists,over,10.5,10.5,0.5,-0.0261,0.2,PASS,-111,,,
6a94a28b80e340be:assists:10.5:under,6a94a28b80e340be,Nikola Jokic,assists,under,10.5,10.5,0.5,-0.037,0.2,PASS,-116,,,
eebbd3f8dcedbe8e:assists:6.5:over,eebbd3f8dcedbe8e,Keyonte George,assists,over,6.5,6.5,0.5,-0.0495,0.2,PASS,-122,,,
eebbd3f8dcedbe8e:assists:6.5:under,eebbd3f8dcedbe8e,Keyonte George,assists,under,6.5,6.5,0.5,-0.0146,0.2,PASS,-106,,,
bfaa0573315cc3e9:assists:6.5:over,bfaa0573315cc3e9,Jamal Murray,assists,over,6.5,6.5,0.5,-0.0652,0.2,PASS,-130,,,
bfaa0573315cc3e9:assists:6.5:under,bfaa0573315cc3e9,Jamal Murray,assists,under,6.5,6.5,0.5,0.0,0.2,PASS,100,,,
1245618580f0afa4:points:10.5:over,1245618580f0afa4,Kyle Filipowski,points,over,10.5,10.5,0.5,-0.0238,0.2,PASS,-110,,,
1245618580f0afa4:points:10.5:under,1245618580f0afa4,Kyle Filipowski,points,under,10.5,10.5,0.5,-0.0413,0.2,PASS,-118,,,
eebbd3f8dcedbe8e:points:25.5:over,eebbd3f8dcedbe8e,Keyonte George,points,over,25.5,25.5,0.5,-0.037,0.2,PASS,-116,,,
eebbd3f8dcedbe8e:points:25.5:under,eebbd3f8dcedbe8e,Keyonte George,points,under,25.5,25.5,0.5,-0.0261,0.2,PASS,-111,,,
bfaa0573315cc3e9:points:25.5:over,bfaa0573315cc3e9,Jamal Murray,points,over,25.5,25.5,0.5,-0.0146,0.2,PASS,-106,,,
bfaa0573315cc3e9:points:25.5:under,bfaa0573315cc3e9,Jamal Murray,points,under,25.5,25.5,0.5,-0.0495,0.2,PASS,-122,,,
83eecd7c0f1f6407:points:12.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,points,over,12.5,12.5,0.5,-0.0238,0.2,PASS,-110,,,
83eecd7c0f1f6407:points:12.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,points,under,12.5,12.5,0.5,-0.0455,0.2,PASS,-120,,,
75f316b5b6d83f3f:points:9.5:over,75f316b5b6d83f3f,Bruce Brown,points,over,9.5,6.73,0.0499,-0.485,0.9002,PASS,-115,,,
75f316b5b6d83f3f:points:9.5:under,75f316b5b6d83f3f,Bruce Brown,points,under,9.5,6.73,0.9501,0.4218,0.9002,UNDER,-112,,,
179b8654e93bf924:points:15.5:over,179b8654e93bf924,Cameron Johnson,points,over,15.5,12.04,0.1252,-0.3798,0.7497,PASS,-102,,,
179b8654e93bf924:points:15.5:under,179b8654e93bf924,Cameron Johnson,points,under,15.5,12.04,0.8748,0.3154,0.7497,UNDER,-127,,,
fcc0ec5b74fbc46f:points:11.5:over,fcc0ec5b74fbc46f,Peyton Watson,points,over,11.5,11.5,0.5,-0.0146,0.1,PASS,-106,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
fcc0ec5b74fbc46f:points:11.5:under,fcc0ec5b74fbc46f,Peyton Watson,points,under,11.5,11.5,0.5,-0.0495,0.1,PASS,-122,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
6a94a28b80e340be:points:30.5:over,6a94a28b80e340be,Nikola Jokic,points,over,30.5,30.5,0.5,-0.0283,0.2,PASS,-112,,,
6a94a28b80e340be:points:30.5:under,6a94a28b80e340be,Nikola Jokic,points,under,30.5,30.5,0.5,-0.0349,0.2,PASS,-115,,,
b0cd7d8d9d34eeb6:points:9.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,points,over,9.5,9.5,0.5,-0.1094,0.2,PASS,-156,,,
b0cd7d8d9d34eeb6:points:9.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,points,under,9.5,9.5,0.5,0.0455,0.2,PASS,120,,,
920b4c0f03d8363f:points:7.5:over,920b4c0f03d8363f,Svi Mykhailiuk,points,over,7.5,7.5,0.5,-0.0261,0.2,PASS,-111,,,
920b4c0f03d8363f:points:7.5:under,920b4c0f03d8363f,Svi Mykhailiuk,points,under,7.5,7.5,0.5,-0.037,0.2,PASS,-116,,,
6528127ba219e939:points:25.5:over,6528127ba219e939,Lauri Markkanen,points,over,25.5,25.5,0.5,-0.0327,0.1,PASS,-114,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
6528127ba219e939:points:25.5:under,6528127ba219e939,Lauri Markkanen,points,under,25.5,25.5,0.5,-0.0327,0.1,PASS,-114,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
b1bff13b9c210da8:points:13.5:over,b1bff13b9c210da8,Ace Bailey,points,over,13.5,11.53,0.2468,-0.3007,0.5063,PASS,-121,,,
b1bff13b9c210da8:points:13.5:under,b1bff13b9c210da8,Ace Bailey,points,under,13.5,11.53,0.7532,0.2294,0.5063,UNDER,-110,,,
230a681311fee4a4:points:9.5:over,230a681311fee4a4,Isaiah Collier,points,over,9.5,9.53,0.5051,-0.0232,0.2,PASS,-112,,,
230a681311fee4a4:points:9.5:under,230a681311fee4a4,Isaiah Collier,points,under,9.5,9.53,0.4949,-0.04,0.2,PASS,-115,,,
83eecd7c0f1f6407:pra:16.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,pra,over,16.5,16.5,0.5,-0.0215,0.2,PASS,-109,,,
83eecd7c0f1f6407:pra:16.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,pra,under,16.5,16.5,0.5,-0.0434,0.2,PASS,-119,,,
b1bff13b9c210da8:pra:19.5:over,b1bff13b9c210da8,Ace Bailey,pra,over,19.5,16.53,0.2359,-0.2901,0.5281,PASS,-111,,,
b1bff13b9c210da8:pra:19.5:under,b1bff13b9c210da8,Ace Bailey,pra,under,19.5,16.53,0.7641,0.227,0.5281,UNDER,-116,,,
6a94a28b80e340be:pra:52.5:over,6a94a28b80e340be,Nikola Jokic,pra,over,52.5,52.5,0.5,-0.0413,0.2,PASS,-118,,,
6a94a28b80e340be:pra:52.5:under,6a94a28b80e340be,Nikola Jokic,pra,under,52.5,52.5,0.5,-0.0283,0.2,PASS,-112,,,
6528127ba219e939:pra:35.5:over,6528127ba219e939,Lauri Markkanen,pra,over,35.5,35.5,0.5,-0.037,0.1,PASS,-116,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
6528127ba219e939:pra:35.5:under,6528127ba219e939,Lauri Markkanen,pra,under,35.5,35.5,0.5,-0.0261,0.1,PASS,-111,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
b0cd7d8d9d34eeb6:pra:21.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,pra,over,21.5,21.5,0.5,-0.0556,0.2,PASS,-125,,,
b0cd7d8d9d34eeb6:pra:21.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,pra,under,21.5,21.5,0.5,-0.0146,0.2,PASS,-106,,,
75f316b5b6d83f3f:pra:16.5:over,75f316b5b6d83f3f,Bruce Brown,pra,over,16.5,14.23,0.2617,-0.2666,0.4767,PASS,-112,,,
75f316b5b6d83f3f:pra:16.5:under,75f316b5b6d83f3f,Bruce Brown,pra,under,16.5,14.23,0.7383,0.2034,0.4767,UNDER,-115,,,
eebbd3f8dcedbe8e:pra:36.5:over,eebbd3f8dcedbe8e,Keyonte George,pra,over,36.5,36.5,0.5,-0.0261,0.2,PASS,-111,,,
eebbd3f8dcedbe8e:pra:36.5:under,eebbd3f8dcedbe8e,Keyonte George,pra,under,36.5,36.5,0.5,-0.037,0.2,PASS,-116,,,
bfaa0573315cc3e9:pra:35.5:over,bfaa0573315cc3e9,Jamal Murray,pra,over,35.5,35.5,0.5,-0.0192,0.2,PASS,-108,,,
bfaa0573315cc3e9:pra:35.5:under,bfaa0573315cc3e9,Jamal Murray,pra,under,35.5,35.5,0.5,-0.0495,0.2,PASS,-122,,,
920b4c0f03d8363f:pra:11.5:over,920b4c0f03d8363f,Svi Mykhailiuk,pra,over,11.5,11.5,0.5,-0.0413,0.2,PASS,-118,,,
920b4c0f03d8363f:pra:11.5:under,920b4c0f03d8363f,Svi Mykhailiuk,pra,under,11.5,11.5,0.5,-0.0238,0.2,PASS,-110,,,
1245618580f0afa4:pra:20.5:over,1245618580f0afa4,Kyle Filipowski,pra,over,20.5,20.5,0.5,-0.0238,0.2,PASS,-110,,,
1245618580f0afa4:pra:20.5:under,1245618580f0afa4,Kyle Filipowski,pra,under,20.5,20.5,0.5,-0.0413,0.2,PASS,-118,,,
179b8654e93bf924:pra:21.5:over,179b8654e93bf924,Cameron Johnson,pra,over,21.5,18.86,0.2881,-0.2573,0.4237,PASS,-120,,,
179b8654e93bf924:pra:21.5:under,179b8654e93bf924,Cameron Johnson,pra,under,21.5,18.86,0.7119,0.1926,0.4237,UNDER,-108,,,
6528127ba219e939:rebounds:7.5:over,6528127ba219e939,Lauri Markkanen,rebounds,over,7.5,7.5,0.5,-0.0122,0.1,PASS,-105,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
6528127ba219e939:rebounds:7.5:under,6528127ba219e939,Lauri Markkanen,rebounds,under,7.5,7.5,0.5,-0.0516,0.1,PASS,-123,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
b1bff13b9c210da8:rebounds:3.5:over,b1bff13b9c210da8,Ace Bailey,rebounds,over,3.5,3.12,0.3514,-0.1724,0.2972,PASS,-110,,,
b1bff13b9c210da8:rebounds:3.5:under,b1bff13b9c210da8,Ace Bailey,rebounds,under,3.5,3.12,0.6486,0.1073,0.2972,PASS,-118,,,
fcc0ec5b74fbc46f:rebounds:4.5:over,fcc0ec5b74fbc46f,Peyton Watson,rebounds,over,4.5,4.5,0.5,-0.0516,0.1,PASS,-123,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
fcc0ec5b74fbc46f:rebounds:4.5:under,fcc0ec5b74fbc46f,Peyton Watson,rebounds,under,4.5,4.5,0.5,-0.0098,0.1,PASS,-104,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
eebbd3f8dcedbe8e:rebounds:3.5:over,eebbd3f8dcedbe8e,Keyonte George,rebounds,over,3.5,3.5,0.5,-0.0708,0.2,PASS,-133,,,
eebbd3f8dcedbe8e:rebounds:3.5:under,eebbd3f8dcedbe8e,Keyonte George,rebounds,under,3.5,3.5,0.5,0.0074,0.2,PASS,103,,,
bfaa0573315cc3e9:rebounds:3.5:over,bfaa0573315cc3e9,Jamal Murray,rebounds,over,3.5,3.5,0.5,0.0098,0.2,PASS,104,,,
bfaa0573315cc3e9:rebounds:3.5:under,bfaa0573315cc3e9,Jamal Murray,rebounds,under,3.5,3.5,0.5,-0.0745,0.2,PASS,-135,,,
6a94a28b80e340be:rebounds:12.5:over,6a94a28b80e340be,Nikola Jokic,rebounds,over,12.5,12.5,0.5,0.0215,0.2,PASS,109,,,
6a94a28b80e340be:rebounds:12.5:under,6a94a28b80e340be,Nikola Jokic,rebounds,under,12.5,12.5,0.5,-0.0851,0.2,PASS,-141,,,
75f316b5b6d83f3f:rebounds:4.5:over,75f316b5b6d83f3f,Bruce Brown,rebounds,over,4.5,5.0,0.6566,0.1541,0.3132,PASS,-101,,,
75f316b5b6d83f3f:rebounds:4.5:under,75f316b5b6d83f3f,Bruce Brown,rebounds,under,4.5,5.0,0.3434,-0.218,0.3132,PASS,-128,,,
179b8654e93bf924:rebounds:4.5:over,179b8654e93bf924,Cameron Johnson,rebounds,over,4.5,4.48,0.4918,0.0493,0.2,PASS,126,,,
179b8654e93bf924:rebounds:4.5:under,179b8654e93bf924,Cameron Johnson,rebounds,under,4.5,4.48,0.5082,-0.113,0.2,PASS,-164,,,
b0cd7d8d9d34eeb6:rebounds:7.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,rebounds,over,7.5,7.5,0.5,-0.1063,0.2,PASS,-154,,,
b0cd7d8d9d34eeb6:rebounds:7.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,rebounds,under,7.5,7.5,0.5,0.037,0.2,PASS,116,,,
1245618580f0afa4:rebounds:7.5:over,1245618580f0afa4,Kyle Filipowski,rebounds,over,7.5,7.5,0.5,0.005,0.2,PASS,102,,,
1245618580f0afa4:rebounds:7.5:under,1245618580f0afa4,Kyle Filipowski,rebounds,under,7.5,7.5,0.5,-0.069,0.2,PASS,-132,,,
