prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
9f2adc9f09c6144d:points:7.5:over,9f2adc9f09c6144d,Tre Mann,points,over,7.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,7.5,0.5009,0.5,0.503,-0.0383,0.16,LOW,,,PASS,-117,,,
9f2adc9f09c6144d:points:7.5:under,9f2adc9f09c6144d,Tre Mann,points,under,7.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,7.5,0.4991,0.5,0.497,-0.0336,0.16,LOW,,,PASS,-114,,,
a7dee1eef19c56f4:points:19.5:over,a7dee1eef19c56f4,LaMelo Ball,points,over,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,19.5,0.4908,0.5,0.4694,-0.0092,0.16,LOW,,,PASS,100,,,
a7dee1eef19c56f4:points:19.5:under,a7dee1eef19c56f4,LaMelo Ball,points,under,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,19.5,0.5092,0.5,0.5306,-0.056,0.16,LOW,,,PASS,-130,,,
0fcc97fb82556cb2:pra:20.5:over,0fcc97fb82556cb2,Jaylon Tyson,pra,over,20.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,20.71,0.5361,0.5158,0.5835,-0.0865,0.16,LOW,{'home': 1.01},home,PASS,-165,,,
0fcc97fb82556cb2:pra:20.5:under,0fcc97fb82556cb2,Jaylon Tyson,pra,under,20.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,20.71,0.4639,0.4842,0.4165,0.0194,0.16,LOW,{'home': 1.01},home,PASS,125,,,
e300be223d9124fe:pra:8.5:over,e300be223d9124fe,Sion James,pra,over,8.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,8.5,0.5,0.5,0.5,-0.0327,0.16,LOW,,,PASS,-114,,,
e300be223d9124fe:pra:8.5:under,e300be223d9124fe,Sion James,pra,under,8.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,8.5,0.5,0.5,0.5,-0.0327,0.16,LOW,,,PASS,-114,,,
d6fa084d1a037f96:pra:18.5:over,d6fa084d1a037f96,De'Andre Hunter,pra,over,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,ATL,,,4,False,17.05,0.4065,0.3629,0.5082,-0.1348,0.2,LOW,"{'minutes_trend': 0.9953, 'usage_trend': 0.9736, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-118,,,
d6fa084d1a037f96:pra:18.5:under,d6fa084d1a037f96,De'Andre Hunter,pra,under,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,ATL,,,4,False,17.05,0.5935,0.6371,0.4918,0.0697,0.2,LOW,"{'minutes_trend': 0.9953, 'usage_trend': 0.9736, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-110,,,
ada18546837dac41:pra:26.5:over,ada18546837dac41,Jarrett Allen,pra,over,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,26.77,0.5135,0.5158,0.5082,-0.0278,0.16,LOW,{'home': 1.01},home,PASS,-118,,,
ada18546837dac41:pra:26.5:under,ada18546837dac41,Jarrett Allen,pra,under,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,26.77,0.4865,0.4842,0.4918,-0.0373,0.16,LOW,{'home': 1.01},home,PASS,-110,,,
335aba9590921564:pra:13.5:over,335aba9590921564,Lonzo Ball,pra,over,13.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,13.5,0.5162,0.5,0.5541,-0.0756,0.16,LOW,,,PASS,-145,,,
335aba9590921564:pra:13.5:under,335aba9590921564,Lonzo Ball,pra,under,13.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,13.5,0.4838,0.5,0.4459,0.0076,0.16,LOW,,,PASS,110,,,
