prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source
f0f6cdc30bf237c9:points:18.5:over,f0f6cdc30bf237c9,Santi Aldama,points,over,18.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,20.58,0.4713,0.657,0.8168,0.3232,0.1264,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,190,0.067,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
f0f6cdc30bf237c9:rebounds:8.5:over,f0f6cdc30bf237c9,Santi Aldama,rebounds,over,8.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,9.46,0.4756,0.657,0.8168,0.3294,0.1248,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,185,0.0652,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
f2e1a88bd41f4a6b:points:24.5:over,f2e1a88bd41f4a6b,Trae Young,points,over,24.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,27.53,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,170,0.0673,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
8f000e294202436b:rebounds:12.5:over,8f000e294202436b,Jalen Johnson,rebounds,over,12.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,14.04,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,170,0.0673,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
220e544c0e1716ed:points:33.5:over,220e544c0e1716ed,Donovan Mitchell,points,over,33.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,37.64,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,170,0.0673,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
0149249a4eb6cf3f:points:26.5:over,0149249a4eb6cf3f,Pascal Siakam,points,over,26.5,fb3afec527051a7bd35ebc862bca8467,IND,MIL,2025-12-24T00:40:00Z,IND,MIL,True,,,29.77,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,5,2,1,Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear); Isaiah Jackson (Injury/Illness - N/A; Concussion); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Ben Sheppard (Injury/Illness - Left Calf; Strain); Obi Toppin (Injury/Illness - Right Foot; Stress Fracture),Kam Jones (G League - On Assignment); T.J. McConnell (Injury/Illness - Left Knee; Soreness),Taelon Peter (G League - Two-Way),Teammates OUT: 5; Teammates Q: 2,OVER,170,0.0673,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
0149249a4eb6cf3f:rebounds:7.5:over,0149249a4eb6cf3f,Pascal Siakam,rebounds,over,7.5,fb3afec527051a7bd35ebc862bca8467,IND,MIL,2025-12-24T00:40:00Z,IND,MIL,True,,,8.43,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,5,2,1,Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear); Isaiah Jackson (Injury/Illness - N/A; Concussion); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Ben Sheppard (Injury/Illness - Left Calf; Strain); Obi Toppin (Injury/Illness - Right Foot; Stress Fracture),Kam Jones (G League - On Assignment); T.J. McConnell (Injury/Illness - Left Knee; Soreness),Taelon Peter (G League - Two-Way),Teammates OUT: 5; Teammates Q: 2,OVER,170,0.0673,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
6c61b5707b4b72fb:points:11.5:over,6c61b5707b4b72fb,Vit Krejci,points,over,11.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,12.92,0.4997,0.6699,0.8389,0.3544,0.1224,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,165,0.0649,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
ada18546837dac41:points:18.5:over,ada18546837dac41,Jarrett Allen,points,over,18.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,20.79,0.4997,0.6699,0.8389,0.3544,0.1224,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,165,0.0649,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
0fcc97fb82556cb2:rebounds:6.5:over,0fcc97fb82556cb2,Jaylon Tyson,rebounds,over,6.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,7.3,0.4997,0.6699,0.8389,0.3544,0.1224,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,165,0.0649,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
29e79437a2214ca3:rebounds:7.5:over,29e79437a2214ca3,Jaren Jackson Jr,rebounds,over,7.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,8.34,0.4793,0.657,0.8168,0.3346,0.1221,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,180,0.0673,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
d1991c3f6dd1389a:pra:40.5:over,d1991c3f6dd1389a,Anthony Davis,pra,over,40.5,e62dfd044e3b8f8719ab7bca8b7b389c,DAL,DEN,2025-12-24T01:10:00Z,DAL,DEN,True,2,False,49.34,0.5868,0.7277,0.937,0.4367,0.1217,0.7866,HIGH,"{'minutes_trend': 1.0979, 'usage_trend': 1.0586, 'team_usage': 1.08, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), home, market divergence",41.2,33.9,35.5,UP,14.594138853967674,0.4,0.35714285714285715,2,5,5,0,Kyrie Irving (Injury/Illness - Left Knee; Surgery); Dereck Lively II (Injury/Illness - Right Foot; Surgery); Klay Thompson (Injury/Illness - Left Knee; Soreness); Dante Exum (Injury/Illness - Right Knee; Surgery); Max Christie (Injury/Illness - Illness; Illness),Miles Kelly (G League - Two-Way); Dwight Powell (Injury/Illness - Illness; Illness); P.J. Washington (Injury/Illness - Right Midfoot; Soreness); Brandon Williams (Injury/Illness - Right Ankle; Sprain); Moussa Cisse (G League - Two-Way),,Usage up; Teammates OUT: 5; Teammates Q: 5,OVER,115,0.0651,0.034,0.3912,1.05,1.08,global,1.7,-0.3,,,,1766522247.835479,odds_api
787e3981d8e44c11:rebounds:2.5:over,787e3981d8e44c11,Brice Sensabaugh,rebounds,over,2.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,UTA,MEM,True,2,False,3.77,0.6464,0.797,1.0,0.4948,0.1203,0.855,HIGH,"{'minutes_trend': 1.1387, 'usage_trend': 0.9214, 'team_usage': 1.08, 'home': 1.01, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), home, fast pace, market divergence",3.6,2.9,2.6,UP,1.523883926754995,0.7,0.6,3,6,0,0,Elijah Harkless (G League - Two-Way); Walker Kessler (Injury/Illness - Left Shoulder; Injury Recovery); Lauri Markkanen (Injury/Illness - Right Groin; Injury Management); Georges Niang (Injury/Illness - Left Foot; Fourth metatarsal stress reaction); Jusuf Nurkic (Rest); John Tonje (G League - Two-Way),,,Usage down; Teammates OUT: 6,OVER,-111,0.0631,0.0328,0.384,0.95,1.15,global,1.7,-0.3,,,,1766522247.835479,odds_api
8f000e294202436b:points:29.5:over,8f000e294202436b,Jalen Johnson,points,over,29.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,33.14,0.504,0.6699,0.8389,0.3604,0.1193,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,160,0.0672,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
515b4af3a6e139dd:points:21.5:over,515b4af3a6e139dd,Onyeka Okongwu,points,over,21.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,24.16,0.504,0.6699,0.8389,0.3604,0.1193,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,160,0.0672,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
03b51e77b620128b:points:15.5:over,03b51e77b620128b,Myles Turner,points,over,15.5,fb3afec527051a7bd35ebc862bca8467,IND,MIL,2025-12-24T00:40:00Z,IND,MIL,True,,,17.41,0.504,0.6699,0.8389,0.3604,0.1193,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,5,2,1,Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear); Isaiah Jackson (Injury/Illness - N/A; Concussion); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Ben Sheppard (Injury/Illness - Left Calf; Strain); Obi Toppin (Injury/Illness - Right Foot; Stress Fracture),Kam Jones (G League - On Assignment); T.J. McConnell (Injury/Illness - Left Knee; Soreness),Taelon Peter (G League - Two-Way),Teammates OUT: 5; Teammates Q: 2,OVER,160,0.0672,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
75bb0beb4aef286b:points:17.5:over,75bb0beb4aef286b,Naji Marshall,points,over,17.5,e62dfd044e3b8f8719ab7bca8b7b389c,DAL,DEN,2025-12-24T01:10:00Z,DAL,DEN,True,,,19.09,0.4471,0.6304,0.7717,0.3079,0.1192,0.3913,LOW,"{'team_usage': 1.08, 'home': 1.01}","usage boost (injuries), home, market divergence",0.0,0.0,0.0,FLAT,,,,,5,5,0,Kyrie Irving (Injury/Illness - Left Knee; Surgery); Dereck Lively II (Injury/Illness - Right Foot; Surgery); Klay Thompson (Injury/Illness - Left Knee; Soreness); Dante Exum (Injury/Illness - Right Knee; Surgery); Max Christie (Injury/Illness - Illness; Illness),Miles Kelly (G League - Two-Way); Dwight Powell (Injury/Illness - Illness; Illness); P.J. Washington (Injury/Illness - Right Midfoot; Soreness); Brandon Williams (Injury/Illness - Right Ankle; Sprain); Moussa Cisse (G League - Two-Way),,Teammates OUT: 5; Teammates Q: 5,OVER,205,0.0647,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
b80f511ba4618264:pra:38.5:over,b80f511ba4618264,Alperen Sengun,pra,over,38.5,aedd66eec65402eb926bb64dbbdb4634,LAC,HOU,2025-12-24T04:10:00Z,HOU,LAC,False,3,False,45.9,0.6174,0.7427,0.9626,0.4694,0.1174,0.8327,HIGH,"{'minutes_trend': 1.0393, 'usage_trend': 1.0581, 'team_usage': 1.03, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, market divergence",39.4,38.3,38.86666666666667,UP,11.353413583587976,0.5,0.5333333333333333,-2,2,0,0,Dorian NOT YET SUBMITTED Finney-Smith (Injury/Illness - Left Ankle; Surgery); Fred VanVleet (Injury/Illness - Right Knee; ACL Repair),,,Usage up; Teammates OUT: 2,OVER,100,0.0652,0.0315,0.372,1.05,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
eebbd3f8dcedbe8e:points:30.5:over,eebbd3f8dcedbe8e,Keyonte George,points,over,30.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,UTA,MEM,True,,,33.93,0.4932,0.6572,0.8173,0.3544,0.1159,0.4569,LOW,"{'team_usage': 1.08, 'home': 1.01, 'pace': 1.02}","usage boost (injuries), home, fast pace, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Elijah Harkless (G League - Two-Way); Walker Kessler (Injury/Illness - Left Shoulder; Injury Recovery); Lauri Markkanen (Injury/Illness - Right Groin; Injury Management); Georges Niang (Injury/Illness - Left Foot; Fourth metatarsal stress reaction); Jusuf Nurkic (Rest); John Tonje (G League - Two-Way),,,Teammates OUT: 6,OVER,165,0.0649,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
9df6ebbbfae34989:points:17.5:over,9df6ebbbfae34989,Matas Buzelis,points,over,17.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,CHI,ATL,False,,,18.92,0.4334,0.6181,0.7507,0.2974,0.1159,0.361,LOW,"{'team_usage': 1.06, 'pace': 1.02}","usage boost (injuries), fast pace, market divergence",0.0,0.0,0.0,FLAT,,,,,4,0,0,Noa Essengue (Injury/Illness - Left Shoulder; Surgery); Trentyn Flowers (G League - Two-Way); Emanuel Miller (G League - Two-Way); Lachlan Olbrich (G League - Two-Way),,,Teammates OUT: 4,OVER,215,0.0675,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
d1991c3f6dd1389a:pra:38.5:over,d1991c3f6dd1389a,Anthony Davis,pra,over,38.5,e62dfd044e3b8f8719ab7bca8b7b389c,DAL,DEN,2025-12-24T01:10:00Z,DAL,DEN,True,2,False,49.34,0.65,0.7712,1.0,0.5,0.1151,0.855,HIGH,"{'minutes_trend': 1.0979, 'usage_trend': 1.0586, 'team_usage': 1.08, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), home, market divergence",41.2,33.9,35.5,UP,14.594138853967674,0.5,0.5,2,5,5,0,Kyrie Irving (Injury/Illness - Left Knee; Surgery); Dereck Lively II (Injury/Illness - Right Foot; Surgery); Klay Thompson (Injury/Illness - Left Knee; Soreness); Dante Exum (Injury/Illness - Right Knee; Surgery); Max Christie (Injury/Illness - Illness; Illness),Miles Kelly (G League - Two-Way); Dwight Powell (Injury/Illness - Illness; Illness); P.J. Washington (Injury/Illness - Right Midfoot; Soreness); Brandon Williams (Injury/Illness - Right Ankle; Sprain); Moussa Cisse (G League - Two-Way),,Usage up; Teammates OUT: 5; Teammates Q: 5,OVER,-115,0.0698,0.034,0.3912,1.05,1.08,global,1.7,-0.3,,,,1766522247.835479,odds_api
b80f511ba4618264:pra:39.5:over,b80f511ba4618264,Alperen Sengun,pra,over,39.5,aedd66eec65402eb926bb64dbbdb4634,LAC,HOU,2025-12-24T04:10:00Z,HOU,LAC,False,3,False,45.9,0.5796,0.7135,0.9129,0.4367,0.1144,0.7433,HIGH,"{'minutes_trend': 1.0393, 'usage_trend': 1.0581, 'team_usage': 1.03, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, market divergence",39.4,38.3,38.86666666666667,UP,11.353413583587976,0.5,0.5333333333333333,-2,2,0,0,Dorian NOT YET SUBMITTED Finney-Smith (Injury/Illness - Left Ankle; Surgery); Fred VanVleet (Injury/Illness - Right Knee; ACL Repair),,,Usage up; Teammates OUT: 2,OVER,115,0.0651,0.0315,0.372,1.05,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
577406084a1890a6:pra:15.5:over,577406084a1890a6,Ayo Dosunmu,pra,over,15.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,CHI,ATL,False,3,False,19.05,0.5225,0.674,0.8459,0.3839,0.1143,0.6225,MEDIUM,"{'minutes_trend': 0.9516, 'usage_trend': 0.984, 'team_usage': 1.06, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, market divergence",17.2,19.1,20.466666666666665,DOWN,7.8662429264406635,0.5,0.6666666666666666,-3,4,0,0,Noa Essengue (Injury/Illness - Left Shoulder; Surgery); Trentyn Flowers (G League - Two-Way); Emanuel Miller (G League - Two-Way); Lachlan Olbrich (G League - Two-Way),,,Teammates OUT: 4,OVER,145,0.0633,0.0362,0.408,1.05,1.15,global,1.7,-0.3,,,,1766522247.835479,odds_api
f2e1a88bd41f4a6b:assists:10.5:over,f2e1a88bd41f4a6b,Trae Young,assists,over,10.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,11.8,0.5142,0.6699,0.8389,0.375,0.1142,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,150,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
