prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,market_over_odds,market_prob,market_under_odds
2a4f649870db0148:assists:2.5:under,2a4f649870db0148,Miles Bridges,assists,under,2.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,4.46,0.329,0.2638,0.1484,0.4064,-0.102,0.5379,LOW,"{'minutes_trend': 0.9841, 'usage_trend': 0.9547, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance, market divergence",4.6,4.4,3.933333333333333,UP,3.0983866769659336,0.4,0.4666666666666667,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,132,0.0607,0.0345,0.396,1.0,1.15,1.2394,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
a7dee1eef19c56f4:assists:7.5:over,a7dee1eef19c56f4,LaMelo Ball,assists,over,7.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,7.96,0.5208,0.5511,0.6368,0.4711,0.0208,0.2518,LOW,"{'minutes_trend': 0.8539, 'usage_trend': 1.0251, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",8.0,8.0,8.133333333333333,FLAT,3.6209268304000717,0.6,0.6666666666666666,2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,100,0.0614,0.0345,0.396,1.0,1.15,0.4828,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
a7dee1eef19c56f4:assists:7.5:under,a7dee1eef19c56f4,LaMelo Ball,assists,under,7.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,7.96,0.5092,0.4489,0.4632,0.5289,-0.0522,0.184,LOW,"{'minutes_trend': 0.8539, 'usage_trend': 1.0251, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",8.0,8.0,8.133333333333333,FLAT,3.6209268304000717,0.4,0.3333333333333333,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,-128,0.0614,0.0345,0.396,1.0,1.15,0.4828,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
362deb2fd051446a:assists:5.5:over,362deb2fd051446a,Paolo Banchero,assists,over,5.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,7.51,0.6029,0.747,0.97,0.4456,0.1312,0.719,HIGH,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",6.4,4.5,4.933333333333334,UP,3.0276503540974917,0.3,0.3333333333333333,-1,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,OVER,112,0.0585,0.0345,0.396,1.0,1.15,0.5505,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
362deb2fd051446a:assists:5.5:under,362deb2fd051446a,Paolo Banchero,assists,under,5.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,7.51,0.4271,0.253,0.13,0.5544,-0.1597,0.566,MEDIUM,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",6.4,4.5,4.933333333333334,UP,3.0276503540974917,0.7,0.6666666666666666,1,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,PASS,-142,0.0585,0.0345,0.396,1.0,1.15,0.5505,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
fefc8e5721ae8522:assists:1.5:over,fefc8e5721ae8522,Wendell Carter Jr,assists,over,1.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,,,,,,0.0,0.0,,,,1.8,1.9,2.1333333333333333,FLAT,1.1972189997378648,,,,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),,PASS,-184,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766780953.692003,odds_api,-184,0.6105748135146994,142
fefc8e5721ae8522:assists:1.5:under,fefc8e5721ae8522,Wendell Carter Jr,assists,under,1.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,2.42,0.2957,0.2218,0.0771,0.3894,-0.1175,0.647,MEDIUM,"{'minutes_trend': 1.0615, 'usage_trend': 1.1121, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",1.8,1.9,2.1333333333333333,FLAT,1.1972189997378648,0.4,0.4,1,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,PASS,142,0.0611,0.0345,0.396,1.0,1.15,0.7981,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
facb6803046eab5c:assists:3.5:over,facb6803046eab5c,Brandon Miller,assists,over,3.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,4.46,0.5398,0.6579,0.8184,0.4204,0.0934,0.4872,LOW,"{'minutes_trend': 1.1103, 'usage_trend': 0.924, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance, market divergence",4.2,3.6,3.5714285714285716,UP,2.3664319132398464,0.5,0.42857142857142855,1,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Usage down; Teammates OUT: 6,OVER,124,0.0618,0.0345,0.396,1.0,1.15,0.6761,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
facb6803046eab5c:assists:3.5:under,facb6803046eab5c,Brandon Miller,assists,under,3.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,,,,,,0.0,0.0,,,,4.2,3.6,3.5714285714285716,UP,2.3664319132398464,,,,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,,PASS,-160,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766780953.692003,odds_api,124,0.5795601552393274,-160
0aa082da5aeeb340:points:8.5:over,0aa082da5aeeb340,Moussa Diabate,points,over,8.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,6.93,0.4313,0.3302,0.2614,0.5042,-0.1036,0.3952,LOW,"{'minutes_trend': 1.1033, 'usage_trend': 0.942, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance, market divergence",5.6,5.2,5.733333333333333,FLAT,3.583914681524163,0.2,0.2,1,0,0,0,,,,Usage down,PASS,-115,0.061,0.0345,0.396,1.0,1.15,0.4216,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
0aa082da5aeeb340:points:8.5:under,0aa082da5aeeb340,Moussa Diabate,points,under,8.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,6.93,0.5987,0.6698,0.8386,0.4958,0.0726,0.5608,MEDIUM,"{'minutes_trend': 1.1033, 'usage_trend': 0.942, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance, market divergence",5.6,5.2,5.733333333333333,FLAT,3.583914681524163,0.8,0.8,-1,0,0,0,,,,Usage down,UNDER,-111,0.061,0.0345,0.396,1.0,1.15,0.4216,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
3b09314818626f62:points:17.5:over,3b09314818626f62,Anthony Black,points,over,17.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,19.42,0.5671,0.6348,0.7792,0.4761,0.0621,0.5026,LOW,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",19.0,16.1,16.333333333333332,UP,5.566766466171263,0.5,0.4,4,0,0,0,,,,,OVER,-102,0.0605,0.0324,0.3792,1.0,1.08,0.3181,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
3b09314818626f62:points:17.5:under,3b09314818626f62,Anthony Black,points,under,17.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,19.42,0.4629,0.3652,0.3208,0.5239,-0.0926,0.3226,LOW,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",19.0,16.1,16.333333333333332,UP,5.566766466171263,0.5,0.6,-4,0,0,0,,,,,PASS,-125,0.0605,0.0324,0.3792,1.0,1.08,0.3181,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
2a4f649870db0148:points:17.5:over,2a4f649870db0148,Miles Bridges,points,over,17.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,18.7,0.5606,0.5637,0.6583,0.5188,0.0111,0.2912,LOW,"{'minutes_trend': 0.9841, 'usage_trend': 0.9547, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",16.4,16.9,18.866666666666667,DOWN,7.475143997126596,0.4,0.5333333333333333,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,-122,0.0594,0.0345,0.396,1.0,1.15,0.4272,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
2a4f649870db0148:points:17.5:under,2a4f649870db0148,Miles Bridges,points,under,17.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,18.7,0.4694,0.4363,0.4417,0.4812,-0.0404,0.184,LOW,"{'minutes_trend': 0.9841, 'usage_trend': 0.9547, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",16.4,16.9,18.866666666666667,DOWN,7.475143997126596,0.6,0.4666666666666667,2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,-104,0.0594,0.0345,0.396,1.0,1.15,0.4272,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
440168766d15343b:points:17.5:over,440168766d15343b,Kon Knueppel,points,over,17.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,23.46,0.6268,0.8186,1.0,0.4669,0.1318,0.855,HIGH,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",23.0,21.4,20.4,UP,6.552353266829662,0.8,0.7333333333333333,6,0,0,0,,,,Usage up,OVER,102,0.0603,0.0324,0.3792,1.0,1.08,0.3744,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
440168766d15343b:points:17.5:under,440168766d15343b,Kon Knueppel,points,under,17.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,23.46,0.3757,0.1814,0.0083,0.5331,-0.1896,0.65,MEDIUM,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence, confidence cap (odds band)",23.0,21.4,20.4,UP,6.552353266829662,0.2,0.26666666666666666,-6,0,0,0,,,,Usage up,PASS,-130,0.0603,0.0324,0.3792,1.0,1.08,0.3744,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
fefc8e5721ae8522:points:12.5:over,fefc8e5721ae8522,Wendell Carter Jr,points,over,12.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,18.35,0.65,0.833,1.0,0.5,0.1195,0.7866,HIGH,"{'minutes_trend': 1.0615, 'usage_trend': 1.1121, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",15.4,12.8,12.2,UP,6.051629716218782,0.6,0.4666666666666667,1,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,OVER,-113,0.061,0.0345,0.396,1.0,1.15,0.4841,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
fefc8e5721ae8522:points:12.5:under,fefc8e5721ae8522,Wendell Carter Jr,points,under,12.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,18.35,0.35,0.167,0.0,0.5,-0.1805,0.7866,HIGH,"{'minutes_trend': 1.0615, 'usage_trend': 1.1121, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",15.4,12.8,12.2,UP,6.051629716218782,0.4,0.5333333333333333,-1,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,PASS,-113,0.061,0.0345,0.396,1.0,1.15,0.4841,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
facb6803046eab5c:points:18.5:over,facb6803046eab5c,Brandon Miller,points,over,18.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,22.44,0.6221,0.73,0.941,0.4854,0.1075,0.7938,HIGH,"{'minutes_trend': 1.1103, 'usage_trend': 0.924, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, market divergence",21.0,18.6,18.142857142857142,UP,6.43255608430877,0.5,0.5,2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Usage down; Teammates OUT: 6,OVER,-106,0.06,0.0324,0.3792,1.0,1.08,0.3477,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
facb6803046eab5c:points:18.5:under,facb6803046eab5c,Brandon Miller,points,under,18.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,22.44,0.4079,0.27,0.159,0.5146,-0.1376,0.6138,MEDIUM,"{'minutes_trend': 1.1103, 'usage_trend': 0.924, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, market divergence",21.0,18.6,18.142857142857142,UP,6.43255608430877,0.5,0.5,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Usage down; Teammates OUT: 6,PASS,-120,0.06,0.0324,0.3792,1.0,1.08,0.3477,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
a7dee1eef19c56f4:points:18.5:over,a7dee1eef19c56f4,LaMelo Ball,points,over,18.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,18.32,0.531,0.4917,0.5358,0.5289,-0.0304,0.184,LOW,"{'minutes_trend': 0.8539, 'usage_trend': 1.0251, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",18.6,18.0,18.0,UP,8.563488385776752,0.4,0.3333333333333333,2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,-128,0.0614,0.0345,0.396,1.0,1.15,0.4629,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
a7dee1eef19c56f4:points:18.5:under,a7dee1eef19c56f4,LaMelo Ball,points,under,18.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,18.32,0.499,0.5083,0.5642,0.4711,-0.001,0.184,LOW,"{'minutes_trend': 0.8539, 'usage_trend': 1.0251, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",18.6,18.0,18.0,UP,8.563488385776752,0.6,0.6666666666666666,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,100,0.0614,0.0345,0.396,1.0,1.15,0.4629,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
362deb2fd051446a:points:25.5:over,362deb2fd051446a,Paolo Banchero,points,over,25.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,28.13,0.5887,0.6302,0.7714,0.5104,0.0474,0.4885,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, market divergence",21.4,18.2,19.666666666666668,UP,7.913420387052757,0.2,0.26666666666666666,-3,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,OVER,-118,0.0605,0.0324,0.3792,1.0,1.08,0.3103,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
362deb2fd051446a:points:25.5:under,362deb2fd051446a,Paolo Banchero,points,under,25.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,28.13,0.4413,0.3698,0.3286,0.4896,-0.0779,0.3427,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home",21.4,18.2,19.666666666666668,UP,7.913420387052757,0.8,0.7333333333333333,3,4,1,1,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da),Goga Bitadze (Injury/Illness - Left Knee; Strain),Tristan Silva (Injury/Illness - Right Shoulder; Contusion),Usage up; Teammates OUT: 4; Teammates Q: 1,PASS,-108,0.0605,0.0324,0.3792,1.0,1.08,0.3103,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
3b09314818626f62:pra:25.5:over,3b09314818626f62,Anthony Black,pra,over,25.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,29.74,0.6573,0.7873,1.0,0.5104,0.116,0.855,HIGH,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",29.0,27.4,26.066666666666666,UP,5.316640543300503,0.7,0.5333333333333333,4,0,0,0,,,,,OVER,-118,0.0605,0.0315,0.372,1.05,1.0,0.2085,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
3b09314818626f62:pra:25.5:under,3b09314818626f62,Anthony Black,pra,under,25.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,29.74,0.3612,0.2127,0.0616,0.4896,-0.158,0.789,HIGH,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",29.0,27.4,26.066666666666666,UP,5.316640543300503,0.3,0.4666666666666667,-4,0,0,0,,,,,PASS,-108,0.0605,0.0315,0.372,1.05,1.0,0.2085,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
440168766d15343b:pra:24.5:over,440168766d15343b,Kon Knueppel,pra,over,24.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,32.36,0.6602,0.8208,1.0,0.5146,0.1147,0.855,HIGH,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",30.8,30.3,28.733333333333334,UP,8.56413711032492,0.6,0.6,-2,0,0,0,,,,Usage up,OVER,-120,0.06,0.034,0.3912,1.05,1.08,0.3496,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
440168766d15343b:pra:24.5:under,440168766d15343b,Kon Knueppel,pra,under,24.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,32.36,0.3412,0.1792,0.0047,0.4854,-0.1734,0.855,HIGH,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'rest': 1.02}","minutes trend, usage trend, extra rest, market divergence",30.8,30.3,28.733333333333334,UP,8.56413711032492,0.4,0.4,2,0,0,0,,,,Usage up,PASS,-106,0.06,0.034,0.3912,1.05,1.08,0.3496,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
a7dee1eef19c56f4:pra:31.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,31.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,29.85,0.477,0.4456,0.4575,0.4854,-0.0375,0.2,LOW,"{'minutes_trend': 0.8539, 'usage_trend': 1.0251, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",29.2,30.1,30.6,DOWN,12.031902038608303,0.4,0.4666666666666667,2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,PASS,-106,0.06,0.034,0.3912,1.05,1.08,0.382,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
