prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,usage_expectation,pick,odds,injury_status,injury_source,injury_detail,market_over_odds,market_prob,market_under_odds,reason
621eca8dc370ca86:assists:3.5:over,621eca8dc370ca86,Jaden McDaniels,assists,over,3.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,175,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,175,0.33999999999999997,-240,INJURY_OUT
621eca8dc370ca86:assists:3.5:under,621eca8dc370ca86,Jaden McDaniels,assists,under,3.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-240,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,175,0.66,-240,INJURY_OUT
93649c8911b65ca1:assists:5.5:over,93649c8911b65ca1,Josh Hart,assists,over,5.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,5.33,0.5872,0.4508,0.6456,-0.1003,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,-220,,,,,,,
93649c8911b65ca1:assists:5.5:under,93649c8911b65ca1,Josh Hart,assists,under,5.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,5.33,0.4128,0.5492,0.3544,0.0355,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,165,,,,,,,
93649c8911b65ca1:assists:7.5:over,93649c8911b65ca1,Josh Hart,assists,over,7.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,7.27,0.3919,0.4508,0.3666,-0.0003,0.173,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,155,,,,,,,
93649c8911b65ca1:assists:7.5:under,93649c8911b65ca1,Josh Hart,assists,under,7.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,7.27,0.6081,0.5492,0.6334,-0.0693,0.173,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,-210,,,,,,,
2aca1816bae69ab4:assists:3.5:over,2aca1816bae69ab4,Mikal Bridges,assists,over,3.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,3.4,0.5688,0.4582,0.6161,-0.0864,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,-190,,,,,,,
2aca1816bae69ab4:assists:3.5:under,2aca1816bae69ab4,Mikal Bridges,assists,under,3.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,3.4,0.4312,0.5418,0.3839,0.0231,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,145,,,,,,,
0a87e66f10dbb0a7:assists:2.5:over,0a87e66f10dbb0a7,Mike Conley,assists,over,2.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,2.52,0.5315,0.51,0.5408,-0.0429,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-135,,,,,,,
0a87e66f10dbb0a7:assists:2.5:under,0a87e66f10dbb0a7,Mike Conley,assists,under,2.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,2.52,0.4685,0.49,0.4592,-0.0194,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,105,,,,,,,
47faf034e6f02e5b:assists:3.5:over,47faf034e6f02e5b,Naz Reid,assists,over,3.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,3.54,0.3848,0.514,0.3294,0.0339,0.1844,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,185,,,,,,,
47faf034e6f02e5b:assists:3.5:under,47faf034e6f02e5b,Naz Reid,assists,under,3.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,3.54,0.6152,0.486,0.6706,-0.0991,0.1844,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-250,,,,,,,
41dce95d5a25acde:assists:5.5:over,41dce95d5a25acde,Tyler Kolek,assists,over,5.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,,,,,,5.5,0.6238,0.5,0.6768,-0.0984,0.1981,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-260,,,,,,,
41dce95d5a25acde:assists:5.5:under,41dce95d5a25acde,Tyler Kolek,assists,under,5.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,,,,,,5.5,0.3762,0.5,0.3232,0.0314,0.1981,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,190,,,,,,,
41dce95d5a25acde:assists:7.5:over,41dce95d5a25acde,Tyler Kolek,assists,over,7.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,,,,,,7.5,0.4359,0.5,0.4085,0.0011,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,,,,,
41dce95d5a25acde:assists:7.5:under,41dce95d5a25acde,Tyler Kolek,assists,under,7.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,,,,,,7.5,0.5641,0.5,0.5915,-0.0656,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-170,,,,,,,
dc4d4a4753bb9b68:points:24.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,24.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.5961,0.4343,0.6654,-0.1141,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.7,0.6666666666666666,-1,2,0,0,Usage down; Teammates OUT: 2,PASS,-245,,,,,,,
dc4d4a4753bb9b68:points:24.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,24.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.4039,0.5657,0.3346,0.0468,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.3,0.3333333333333333,1,2,0,0,Usage down; Teammates OUT: 2,PASS,180,,,,,,,
dc4d4a4753bb9b68:points:25.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,25.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.5576,0.4004,0.625,-0.1091,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.7,0.6666666666666666,-1,2,0,0,Usage down; Teammates OUT: 2,PASS,-200,,,,,,,
dc4d4a4753bb9b68:points:25.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,25.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.4424,0.5996,0.375,0.0424,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.3,0.3333333333333333,1,2,0,0,Usage down; Teammates OUT: 2,PASS,150,,,,,,,
dc4d4a4753bb9b68:points:26.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,26.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.5127,0.3671,0.5752,-0.1026,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.6,0.5333333333333333,-2,2,0,0,Usage down; Teammates OUT: 2,PASS,-160,,,,,,,
dc4d4a4753bb9b68:points:26.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,26.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.4873,0.6329,0.4248,0.0327,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.4,0.4666666666666667,2,2,0,0,Usage down; Teammates OUT: 2,PASS,120,,,,,,,
dc4d4a4753bb9b68:points:27.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,27.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.4719,0.3348,0.5306,-0.0933,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.6,0.5333333333333333,-2,2,0,0,Usage down; Teammates OUT: 2,PASS,-130,,,,,,,
dc4d4a4753bb9b68:points:27.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,27.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.5281,0.6652,0.4694,0.0281,0.2,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.4,0.4666666666666667,2,2,0,0,Usage down; Teammates OUT: 2,PASS,100,,,,,,,
dc4d4a4753bb9b68:points:30.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,30.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.3809,0.2458,0.4388,-0.0908,0.2382,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.6,0.4666666666666667,-2,2,0,0,Usage down; Teammates OUT: 2,PASS,112,,,,,,,
dc4d4a4753bb9b68:points:30.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,30.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.6191,0.7542,0.5612,0.0159,0.2382,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.4,0.5333333333333333,2,2,0,0,Usage down; Teammates OUT: 2,PASS,-152,,,,,,,
dc4d4a4753bb9b68:points:31.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,31.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.3224,0.2192,0.3666,-0.0698,0.3552,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.5,0.4,-2,2,0,0,Usage down; Teammates OUT: 2,PASS,155,,,,,,,
dc4d4a4753bb9b68:points:31.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,31.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.6776,0.7808,0.6334,0.0002,0.3552,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.5,0.6,2,2,0,0,Usage down; Teammates OUT: 2,PASS,-210,,,,,,,
dc4d4a4753bb9b68:points:32.5:over,dc4d4a4753bb9b68,Anthony Edwards,points,over,32.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.2889,0.1943,0.3294,-0.062,0.4222,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.4,0.3333333333333333,-2,2,0,0,Usage down; Teammates OUT: 2,PASS,185,,,,,,,
dc4d4a4753bb9b68:points:32.5:under,dc4d4a4753bb9b68,Anthony Edwards,points,under,32.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,3,False,22.6,0.7111,0.8057,0.6706,-0.0032,0.4222,LOW,"{'minutes_trend': 0.9805, 'usage_trend': 0.8863, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",23.2,30.5,28.866666666666667,DOWN,0.6,0.6666666666666666,2,2,0,0,Usage down; Teammates OUT: 2,PASS,-250,,,,,,,
2d111c59d1455358:points:11.5:over,2d111c59d1455358,Donte DiVincenzo,points,over,11.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,11.62,0.636,0.5158,0.6875,-0.0973,0.2176,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-275,,,,,,,
2d111c59d1455358:points:11.5:under,2d111c59d1455358,Donte DiVincenzo,points,under,11.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,11.62,0.364,0.4842,0.3125,0.0307,0.2176,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,200,,,,,,,
2d111c59d1455358:points:12.5:over,2d111c59d1455358,Donte DiVincenzo,points,over,12.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,12.62,0.5922,0.5158,0.625,-0.0744,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-200,,,,,,,
2d111c59d1455358:points:12.5:under,2d111c59d1455358,Donte DiVincenzo,points,under,12.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,12.62,0.4078,0.4842,0.375,0.0078,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,150,,,,,,,
2d111c59d1455358:points:13.5:over,2d111c59d1455358,Donte DiVincenzo,points,over,13.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,13.63,0.5491,0.5158,0.5633,-0.0509,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-150,,,,,,,
2d111c59d1455358:points:13.5:under,2d111c59d1455358,Donte DiVincenzo,points,under,13.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,13.63,0.4509,0.4842,0.4367,-0.0142,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,115,,,,,,,
2d111c59d1455358:points:14.5:over,2d111c59d1455358,Donte DiVincenzo,points,over,14.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,14.64,0.5466,0.5158,0.5599,-0.0534,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-150,,,,,,,
2d111c59d1455358:points:14.5:under,2d111c59d1455358,Donte DiVincenzo,points,under,14.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,14.64,0.4534,0.4842,0.4401,-0.0183,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,112,,,,,,,
2d111c59d1455358:points:16.5:over,2d111c59d1455358,Donte DiVincenzo,points,over,16.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,16.66,0.4619,0.5158,0.4388,-0.0098,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,112,,,,,,,
2d111c59d1455358:points:16.5:under,2d111c59d1455358,Donte DiVincenzo,points,under,16.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,16.66,0.5381,0.4842,0.5612,-0.0651,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-152,,,,,,,
2d111c59d1455358:points:17.5:over,2d111c59d1455358,Donte DiVincenzo,points,over,17.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,17.68,0.389,0.5158,0.3346,0.0318,0.1776,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,180,,,,,,,
2d111c59d1455358:points:17.5:under,2d111c59d1455358,Donte DiVincenzo,points,under,17.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,17.68,0.611,0.4842,0.6654,-0.0991,0.1776,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,0,0,Teammates OUT: 2,PASS,-245,,,,,,,
621eca8dc370ca86:points:11.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,11.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-220,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,-220,0.6456256921373201,165,INJURY_OUT
621eca8dc370ca86:points:11.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,11.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,165,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,-220,0.35437430786268,165,INJURY_OUT
621eca8dc370ca86:points:12.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,12.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-165,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,-165,0.5834970530451867,125,INJURY_OUT
621eca8dc370ca86:points:12.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,12.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,125,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,-165,0.4165029469548134,125,INJURY_OUT
621eca8dc370ca86:points:13.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,13.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-125,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,-125,0.5203045685279188,-105,INJURY_OUT
621eca8dc370ca86:points:13.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,13.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-105,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,-125,0.4796954314720812,-105,INJURY_OUT
621eca8dc370ca86:points:14.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,14.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,105,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,105,0.4592085979482169,-135,INJURY_OUT
621eca8dc370ca86:points:14.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,14.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-135,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,105,0.5407914020517831,-135,INJURY_OUT
621eca8dc370ca86:points:15.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,15.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,135,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,135,0.3982930298719772,-180,INJURY_OUT
621eca8dc370ca86:points:15.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,15.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-180,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,135,0.6017069701280228,-180,INJURY_OUT
621eca8dc370ca86:points:16.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,16.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,170,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,170,0.34700315457413244,-230,INJURY_OUT
621eca8dc370ca86:points:16.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,16.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-230,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,170,0.6529968454258674,-230,INJURY_OUT
621eca8dc370ca86:points:17.5:over,621eca8dc370ca86,Jaden McDaniels,points,over,17.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,215,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,215,0.29739776951672864,-300,INJURY_OUT
621eca8dc370ca86:points:17.5:under,621eca8dc370ca86,Jaden McDaniels,points,under,17.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,MIN,NYK,True,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,FLAT,,,,2,0,0,,PASS,-300,OUT,NBA Official Report,Injury/Illness - Left Oblique; Contusion,215,0.7026022304832714,-300,INJURY_OUT
93649c8911b65ca1:points:11.5:over,93649c8911b65ca1,Josh Hart,points,over,11.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,11.15,0.6234,0.4508,0.6974,-0.1202,0.1975,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,-290,,,,,,,
93649c8911b65ca1:points:11.5:under,93649c8911b65ca1,Josh Hart,points,under,11.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,11.15,0.3766,0.5492,0.3026,0.054,0.1975,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,210,,,,,,,
93649c8911b65ca1:points:12.5:over,93649c8911b65ca1,Josh Hart,points,over,12.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,12.12,0.5786,0.4508,0.6334,-0.0988,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,-210,,,,,,,
93649c8911b65ca1:points:12.5:under,93649c8911b65ca1,Josh Hart,points,under,12.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,12.12,0.4214,0.5492,0.3666,0.0293,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,155,,,,,,,
93649c8911b65ca1:points:13.5:over,93649c8911b65ca1,Josh Hart,points,over,13.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,13.09,0.528,0.4508,0.5612,-0.0751,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,-152,,,,,,,
93649c8911b65ca1:points:13.5:under,93649c8911b65ca1,Josh Hart,points,under,13.5,e71e83a0ab574fe87af5567ae09c0fdb,MIN,NYK,2025-12-24T01:10:00Z,NYK,MIN,False,,,13.09,0.472,0.5492,0.4388,0.0003,0.16,LOW,{'opp_def': 0.97},tough defense,0.0,0.0,0.0,FLAT,,,,5,0,0,Teammates OUT: 5,PASS,112,,,,,,,
