prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,expected_usage_factor,expected_usage_notes,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,market_over_odds,market_prob,market_under_odds
62f552904dd61737:pra:24.5:over,62f552904dd61737,Kyshawn George,pra,over,24.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,26.7,0.5143,0.6036,0.5476,0.5,-0.0162,0.2,LOW,"{'minutes_trend': 1.0714, 'usage_trend': 0.9602, 'rest': 1.02}","minutes trend, usage trend, extra rest",25.4,23.5,24.8,UP,8.356634091147782,0.4,0.4666666666666667,-1,0,0,0,,,,,1.0,,PASS,-113,0.061,0.034,0.3912,1.05,1.08,0.3411,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
62f552904dd61737:pra:24.5:under,62f552904dd61737,Kyshawn George,pra,under,24.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,26.7,0.4827,0.3964,0.4425,0.5,-0.0478,0.2,LOW,"{'minutes_trend': 1.0714, 'usage_trend': 0.9602, 'rest': 1.02}","minutes trend, usage trend, extra rest",25.4,23.5,24.8,UP,8.356634091147782,0.6,0.5333333333333333,1,0,0,0,,,,,1.0,,PASS,-113,0.061,0.034,0.3912,1.05,1.08,0.3411,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
0cf3e771ba869499:pra:24.5:over,0cf3e771ba869499,C.J. McCollum,pra,over,24.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,24.01,0.4845,0.4752,0.4825,0.4854,-0.03,0.2,LOW,"{'minutes_trend': 1.0475, 'usage_trend': 0.8739, 'rest': 1.02}","minutes trend, usage trend, extra rest",25.8,27.8,27.933333333333334,DOWN,7.955431408094026,0.6,0.5333333333333333,-2,0,0,0,,,,Usage down,1.0,,PASS,-106,0.06,0.034,0.3912,1.05,1.08,0.3247,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
0cf3e771ba869499:pra:24.5:under,0cf3e771ba869499,C.J. McCollum,pra,under,24.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,24.01,0.5125,0.5248,0.5076,0.5146,-0.033,0.2,LOW,"{'minutes_trend': 1.0475, 'usage_trend': 0.8739, 'rest': 1.02}","minutes trend, usage trend, extra rest",25.8,27.8,27.933333333333334,DOWN,7.955431408094026,0.4,0.4666666666666667,2,0,0,0,,,,Usage down,1.0,,PASS,-120,0.06,0.034,0.3912,1.05,1.08,0.3247,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
7248a5865a57d720:pra:35.5:over,7248a5865a57d720,Brandon Ingram,pra,over,35.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,32.43,0.4767,0.3564,0.4222,0.5,-0.0539,0.2,LOW,"{'minutes_trend': 0.9677, 'usage_trend': 0.9307, 'team_usage': 1.08, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",32.0,32.2,31.8,FLAT,8.350648677398262,0.4,0.3333333333333333,-3,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Usage down; Teammates OUT: 5; Teammates Q: 2,1.0,,PASS,-113,0.061,0.0315,0.372,1.05,1.0,0.2352,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
7248a5865a57d720:pra:35.5:under,7248a5865a57d720,Brandon Ingram,pra,under,35.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,32.43,0.5204,0.6436,0.5679,0.5,-0.0101,0.2,LOW,"{'minutes_trend': 0.9677, 'usage_trend': 0.9307, 'team_usage': 1.08, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",32.0,32.2,31.8,FLAT,8.350648677398262,0.6,0.6666666666666666,3,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Usage down; Teammates OUT: 5; Teammates Q: 2,1.0,,PASS,-113,0.061,0.0315,0.372,1.05,1.0,0.2352,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
8dc2b7956478814b:pra:27.5:over,8dc2b7956478814b,Alex Sarr,pra,over,27.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,29.6,0.5137,0.6,0.5458,0.5,-0.0168,0.2,LOW,"{'minutes_trend': 0.9977, 'usage_trend': 0.9684, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense",29.4,29.1,29.2,FLAT,8.279157230325103,0.7,0.6666666666666666,-1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,-113,0.061,0.034,0.3912,1.05,1.08,0.3011,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
8dc2b7956478814b:pra:27.5:under,8dc2b7956478814b,Alex Sarr,pra,under,27.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,29.6,0.4833,0.4,0.4443,0.5,-0.0472,0.2,LOW,"{'minutes_trend': 0.9977, 'usage_trend': 0.9684, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense",29.4,29.1,29.2,FLAT,8.279157230325103,0.3,0.3333333333333333,1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,-113,0.061,0.034,0.3912,1.05,1.08,0.3011,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
ce342d48eb6b7a6b:pra:16.5:over,ce342d48eb6b7a6b,Jamal Shead,pra,over,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,15.13,0.486,0.4176,0.4532,0.5,-0.0446,0.2,LOW,"{'minutes_trend': 0.9761, 'usage_trend': 1.0519, 'rest': 1.02}","minutes trend, usage trend, extra rest",15.0,15.5,14.333333333333334,UP,6.587024281789835,0.3,0.26666666666666666,-3,0,0,0,,,,Usage up,1.0,,PASS,-113,0.061,0.034,0.3912,1.05,1.08,0.3992,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
ce342d48eb6b7a6b:pra:16.5:under,ce342d48eb6b7a6b,Jamal Shead,pra,under,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,15.13,0.5111,0.5824,0.5369,0.5,-0.0195,0.2,LOW,"{'minutes_trend': 0.9761, 'usage_trend': 1.0519, 'rest': 1.02}","minutes trend, usage trend, extra rest",15.0,15.5,14.333333333333334,UP,6.587024281789835,0.7,0.7333333333333333,3,0,0,0,,,,Usage up,1.0,,PASS,-113,0.061,0.034,0.3912,1.05,1.08,0.3992,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
0e7566815b4c9c47:pra:16.5:over,0e7566815b4c9c47,Bilal Coulibaly,pra,over,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,15.74,0.4873,0.4264,0.4577,0.5,-0.0432,0.2,LOW,"{'minutes_trend': 1.0161, 'usage_trend': 1.0303, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense",13.8,14.5,15.642857142857142,DOWN,4.089281382128433,0.3,0.35714285714285715,1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,-113,0.061,0.0315,0.372,1.05,1.0,0.2478,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
0e7566815b4c9c47:pra:16.5:under,0e7566815b4c9c47,Bilal Coulibaly,pra,under,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,15.74,0.5097,0.5736,0.5324,0.5,-0.0208,0.2,LOW,"{'minutes_trend': 1.0161, 'usage_trend': 1.0303, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense",13.8,14.5,15.642857142857142,DOWN,4.089281382128433,0.7,0.6428571428571429,-1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,-113,0.061,0.0315,0.372,1.05,1.0,0.2478,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
4ab578c96adaac7e:pra:34.5:over,4ab578c96adaac7e,Scottie Barnes,pra,over,34.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,32.58,0.4871,0.4248,0.4569,0.5,-0.0369,0.085,LOW,"{'minutes_trend': 0.9679, 'usage_trend': 0.9922, 'team_usage': 1.08, 'injury_risk': 0.97, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), injury risk, extra rest, soft defense, injury risk penalty",29.8,31.4,32.6,DOWN,10.134649037392025,0.5,0.5333333333333333,1,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Teammates OUT: 5; Teammates Q: 2; Player status: QUESTIONABLE,1.0,,PASS,-113,0.061,0.0315,0.372,1.05,1.0,0.2938,-150,150,-120,120,0.65,,pra,0.507397,0.241351,QUESTIONABLE,NBA Official Report,Injury/Illness - N/a; Illness,1766783875.174922,odds_api,,,
4ab578c96adaac7e:pra:34.5:under,4ab578c96adaac7e,Scottie Barnes,pra,under,34.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,32.58,0.51,0.5752,0.5332,0.5,-0.0175,0.085,LOW,"{'minutes_trend': 0.9679, 'usage_trend': 0.9922, 'team_usage': 1.08, 'injury_risk': 0.97, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), injury risk, extra rest, soft defense, injury risk penalty",29.8,31.4,32.6,DOWN,10.134649037392025,0.5,0.4666666666666667,-1,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Teammates OUT: 5; Teammates Q: 2; Player status: QUESTIONABLE,1.0,,PASS,-113,0.061,0.0315,0.372,1.05,1.0,0.2938,-150,150,-120,120,0.65,,pra,0.507397,0.241351,QUESTIONABLE,NBA Official Report,Injury/Illness - N/a; Illness,1766783875.174922,odds_api,,,
11eea5d3555975e8:pra:24.5:over,11eea5d3555975e8,Sandro Mamukelashvili,pra,over,24.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,23.36,0.4778,0.4505,0.4699,0.4812,-0.032,0.2,LOW,"{'minutes_trend': 1.125, 'usage_trend': 1.0152, 'rest': 1.02}","minutes trend, usage trend, extra rest",22.2,18.4,17.933333333333334,UP,9.143303560529969,0.4,0.26666666666666666,1,0,0,0,,,,,1.0,,PASS,-104,0.0594,0.034,0.3912,1.05,1.08,0.3732,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
11eea5d3555975e8:pra:24.5:under,11eea5d3555975e8,Sandro Mamukelashvili,pra,under,24.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,23.36,0.5192,0.5495,0.5202,0.5188,-0.0304,0.2,LOW,"{'minutes_trend': 1.125, 'usage_trend': 1.0152, 'rest': 1.02}","minutes trend, usage trend, extra rest",22.2,18.4,17.933333333333334,UP,9.143303560529969,0.6,0.7333333333333333,-1,0,0,0,,,,,1.0,,PASS,-122,0.0594,0.034,0.3912,1.05,1.08,0.3732,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
ce02a0a873b2f402:pra:16.5:over,ce02a0a873b2f402,Carlton Carrington,pra,over,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,21.78,0.5314,0.716,0.6047,0.5,0.0009,0.1779,LOW,"{'minutes_trend': 1.1411, 'usage_trend': 0.9381, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",22.0,21.6,18.666666666666668,UP,9.240009620004612,0.6,0.4,-1,0,0,0,,,,Usage down,1.0,,PASS,-113,0.061,0.0362,0.408,1.05,1.15,0.56,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
ce02a0a873b2f402:pra:16.5:under,ce02a0a873b2f402,Carlton Carrington,pra,under,16.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,21.78,0.4656,0.284,0.3854,0.5,-0.0649,0.1948,LOW,"{'minutes_trend': 1.1411, 'usage_trend': 0.9381, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",22.0,21.6,18.666666666666668,UP,9.240009620004612,0.4,0.6,1,0,0,0,,,,Usage down,1.0,,PASS,-113,0.061,0.0362,0.408,1.05,1.15,0.56,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
0cf3e771ba869499:rebounds:3.5:over,0cf3e771ba869499,C.J. McCollum,rebounds,over,3.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,3.96,0.4313,0.5986,0.4796,0.4106,-0.0035,0.17,LOW,"{'minutes_trend': 1.0475, 'usage_trend': 0.8739, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",4.8,3.7,3.533333333333333,UP,1.8287822299126937,0.6,0.5333333333333333,1,0,0,0,,,,Usage down,1.0,,PASS,130,0.0588,0.0328,0.384,0.95,1.15,0.5225,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
0cf3e771ba869499:rebounds:3.5:under,0cf3e771ba869499,C.J. McCollum,rebounds,under,3.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,,,,,,0.0,0.0,,,,4.8,3.7,3.533333333333333,UP,1.8287822299126937,,,,0,0,0,,,,,1.0,,PASS,-166,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,130,0.5893794380981784,-166
7248a5865a57d720:rebounds:6.5:over,7248a5865a57d720,Brandon Ingram,rebounds,over,6.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,5.81,0.4571,0.3358,0.4007,0.4812,-0.0527,0.2,LOW,"{'minutes_trend': 0.9677, 'usage_trend': 0.9307, 'team_usage': 1.08, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",5.6,6.0,5.866666666666666,FLAT,1.632993161855452,0.3,0.3333333333333333,-3,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Usage down; Teammates OUT: 5; Teammates Q: 2,1.0,,PASS,-104,0.0594,0.0285,0.348,0.95,1.0,0.2512,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
7248a5865a57d720:rebounds:6.5:under,7248a5865a57d720,Brandon Ingram,rebounds,under,6.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,5.81,0.5129,0.6642,0.4993,0.5188,-0.0366,0.2,LOW,"{'minutes_trend': 0.9677, 'usage_trend': 0.9307, 'team_usage': 1.08, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",5.6,6.0,5.866666666666666,FLAT,1.632993161855452,0.7,0.6666666666666666,3,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Usage down; Teammates OUT: 5; Teammates Q: 2,1.0,,PASS,-122,0.0594,0.0285,0.348,0.95,1.0,0.2512,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
a15f901d2ab08a68:rebounds:4.5:over,a15f901d2ab08a68,Immanuel Quickley,rebounds,over,4.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,5.19,0.4985,0.6501,0.495,0.5,-0.032,0.2,LOW,"{'minutes_trend': 0.9898, 'usage_trend': 1.0008, 'team_usage': 1.08, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",4.8,3.6,3.933333333333333,UP,1.7763883459298973,0.4,0.4666666666666667,2,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Teammates OUT: 5; Teammates Q: 2,1.0,,PASS,-113,0.061,0.0308,0.3672,0.95,1.08,0.3948,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
a15f901d2ab08a68:rebounds:4.5:under,a15f901d2ab08a68,Immanuel Quickley,rebounds,under,4.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,5.19,0.4715,0.3499,0.405,0.5,-0.059,0.2,LOW,"{'minutes_trend': 0.9898, 'usage_trend': 1.0008, 'team_usage': 1.08, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",4.8,3.6,3.933333333333333,UP,1.7763883459298973,0.6,0.5333333333333333,-2,5,2,0,Jakob Poeltl (Injury/Illness - Back; Lower back - strain); Alijah Martin (G League - Two-Way); A.J. Lawson (G League - Two-Way); Chucky Hepburn (G League - Two-Way); RJ Barrett (Injury/Illness - Right Knee; Sprain),Collin Murray-Boyles (Injury/Illness - Illness; Illness); Scottie Barnes (Injury/Illness - N/a; Illness),,Teammates OUT: 5; Teammates Q: 2,1.0,,PASS,-113,0.061,0.0308,0.3672,0.95,1.08,0.3948,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
11eea5d3555975e8:rebounds:7.5:over,11eea5d3555975e8,Sandro Mamukelashvili,rebounds,over,7.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,6.34,0.4383,0.27,0.381,0.4628,-0.0519,0.238,LOW,"{'minutes_trend': 1.125, 'usage_trend': 1.0152, 'rest': 1.02}","minutes trend, usage trend, extra rest",6.0,5.6,5.466666666666667,UP,1.8973665961010275,0.1,0.13333333333333333,-8,0,0,0,,,,,1.0,,PASS,104,0.0592,0.0285,0.348,0.95,1.0,0.253,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
11eea5d3555975e8:rebounds:7.5:under,11eea5d3555975e8,Sandro Mamukelashvili,rebounds,under,7.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,,,,4,False,6.34,0.5317,0.73,0.519,0.5372,-0.0372,0.2,LOW,"{'minutes_trend': 1.125, 'usage_trend': 1.0152, 'rest': 1.02}","minutes trend, usage trend, extra rest",6.0,5.6,5.466666666666667,UP,1.8973665961010275,0.9,0.8666666666666667,8,0,0,0,,,,,1.0,,PASS,-132,0.0592,0.0285,0.348,0.95,1.0,0.253,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
8dc2b7956478814b:rebounds:7.5:over,8dc2b7956478814b,Alex Sarr,rebounds,over,7.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,8.95,0.5188,0.6506,0.4952,0.5289,-0.0426,0.184,LOW,"{'minutes_trend': 0.9977, 'usage_trend': 0.9684, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",9.2,9.2,8.533333333333333,UP,3.73571352696584,0.7,0.7333333333333333,2,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,-128,0.0614,0.0328,0.384,0.95,1.15,0.4981,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
8dc2b7956478814b:rebounds:7.5:under,8dc2b7956478814b,Alex Sarr,rebounds,under,7.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,8.95,0.4512,0.3494,0.4048,0.4711,-0.0488,0.184,LOW,"{'minutes_trend': 0.9977, 'usage_trend': 0.9684, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",9.2,9.2,8.533333333333333,UP,3.73571352696584,0.3,0.26666666666666666,-2,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,100,0.0614,0.0328,0.384,0.95,1.15,0.4981,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
0e7566815b4c9c47:rebounds:4.5:over,0e7566815b4c9c47,Bilal Coulibaly,rebounds,over,4.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,4.75,0.426,0.5964,0.4789,0.4033,-0.0014,0.2,LOW,"{'minutes_trend': 1.0161, 'usage_trend': 1.0303, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense",4.6,3.8,4.071428571428571,UP,1.0327955589886446,0.3,0.35714285714285715,1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Teammates OUT: 2; Teammates Q: 1,1.0,,PASS,134,0.0597,0.0285,0.348,0.95,1.0,0.2295,-150,150,-120,120,0.65,,rebounds,0.3,0.3,,,,1766783875.174922,odds_api,,,
0e7566815b4c9c47:rebounds:4.5:under,0e7566815b4c9c47,Bilal Coulibaly,rebounds,under,4.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,,,,,,0.0,0.0,,,,4.6,3.8,4.071428571428571,UP,1.0327955589886446,,,,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,,1.0,,PASS,-172,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,134,0.596726366979006,-172
