prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
231fe865ee873acd:assists:2.5:over,231fe865ee873acd,Herb Jones,assists,over,2.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,57,False,2.0,0.3225,0.308,0.3562,-0.0563,0.284,LOW,"{'minutes_trend': 1.0, 'usage_trend': 1.0, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, extra rest, home, tough defense",PASS,164,,,
231fe865ee873acd:assists:2.5:under,231fe865ee873acd,Herb Jones,assists,under,2.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,57,False,2.0,0.6775,0.692,0.6438,-0.007,0.284,LOW,"{'minutes_trend': 1.0, 'usage_trend': 1.0, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, extra rest, home, tough defense",PASS,-217,,,
edd43e3a6b6d2de3:assists:4.5:over,edd43e3a6b6d2de3,Derik Queen,assists,over,4.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,5.27,0.5515,0.6142,0.4053,0.1205,0.2,LOW,"{'minutes_trend': 1.089, 'usage_trend': 0.9342, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,132,,,
edd43e3a6b6d2de3:assists:4.5:under,edd43e3a6b6d2de3,Derik Queen,assists,under,4.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,5.27,0.4485,0.3858,0.5947,-0.1839,0.2,LOW,"{'minutes_trend': 1.089, 'usage_trend': 0.9342, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-172,,,
f7e5f5c37ffec5f7:points:19.5:over,f7e5f5c37ffec5f7,Trey Murphy III,points,over,19.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,19.1,0.4667,0.467,0.4661,-0.0333,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,100,,,
f7e5f5c37ffec5f7:points:19.5:under,f7e5f5c37ffec5f7,Trey Murphy III,points,under,19.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,19.1,0.5333,0.533,0.5339,-0.0394,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-134,,,
08937c7231a9a619:points:21.5:over,08937c7231a9a619,Cooper Flagg,points,over,21.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,27.15,0.6712,0.7446,0.5,0.1407,0.2424,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-113,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:points:21.5:under,08937c7231a9a619,Cooper Flagg,points,under,21.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,27.15,0.3288,0.2554,0.5,-0.2017,0.2424,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-113,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
231fe865ee873acd:pra:14.5:over,231fe865ee873acd,Herb Jones,pra,over,14.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,57,False,7.99,0.1447,0.0006,0.4808,-0.3699,0.5686,MEDIUM,"{'minutes_trend': 1.0, 'usage_trend': 1.0, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, extra rest, home, tough defense",PASS,-106,,,
231fe865ee873acd:pra:14.5:under,231fe865ee873acd,Herb Jones,pra,under,14.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,57,False,7.99,0.8553,0.9994,0.5192,0.2998,0.5686,MEDIUM,"{'minutes_trend': 1.0, 'usage_trend': 1.0, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, extra rest, home, tough defense",UNDER,-125,,,
08937c7231a9a619:pra:31.5:over,08937c7231a9a619,Cooper Flagg,pra,over,31.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,39.55,0.7084,0.7964,0.5031,0.1713,0.3167,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-116,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:pra:31.5:under,08937c7231a9a619,Cooper Flagg,pra,under,31.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,39.55,0.2916,0.2036,0.4969,-0.2389,0.3167,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-113,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
7e17dfaa4418e311:pra:20.5:over,7e17dfaa4418e311,Saddiq Bey,pra,over,20.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,20.5,0.5,0.5,0.5,-0.0327,0.16,LOW,,,PASS,-114,,,
7e17dfaa4418e311:pra:20.5:under,7e17dfaa4418e311,Saddiq Bey,pra,under,20.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,20.5,0.5,0.5,0.5,-0.0327,0.16,LOW,,,PASS,-114,,,
ed12b766ab682805:pra:20.5:over,ed12b766ab682805,Jordan Poole,pra,over,20.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,20.08,0.4836,0.467,0.5224,-0.0739,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-126,,,
ed12b766ab682805:pra:20.5:under,ed12b766ab682805,Jordan Poole,pra,under,20.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,20.08,0.5164,0.533,0.4776,0.0066,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-104,,,
f7e5f5c37ffec5f7:pra:27.5:over,f7e5f5c37ffec5f7,Trey Murphy III,pra,over,27.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,26.94,0.4775,0.467,0.502,-0.0595,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-116,,,
f7e5f5c37ffec5f7:pra:27.5:under,f7e5f5c37ffec5f7,Trey Murphy III,pra,under,27.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,26.94,0.5225,0.533,0.498,-0.0102,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-114,,,
be195dd4a64cb831:rebounds:6.5:over,be195dd4a64cb831,Zion Williamson,rebounds,over,6.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,6.37,0.4505,0.467,0.4122,0.0119,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,128,,,
be195dd4a64cb831:rebounds:6.5:under,be195dd4a64cb831,Zion Williamson,rebounds,under,6.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,6.37,0.5495,0.533,0.5878,-0.076,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-167,,,
f7e5f5c37ffec5f7:rebounds:6.5:over,f7e5f5c37ffec5f7,Trey Murphy III,rebounds,over,6.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,6.37,0.4581,0.467,0.4373,-0.007,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,115,,,
f7e5f5c37ffec5f7:rebounds:6.5:under,f7e5f5c37ffec5f7,Trey Murphy III,rebounds,under,6.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,6.37,0.5419,0.533,0.5627,-0.0565,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-149,,,
ed12b766ab682805:rebounds:2.5:over,ed12b766ab682805,Jordan Poole,rebounds,over,2.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,2.45,0.4729,0.4798,0.4569,-0.0149,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,105,,,
ed12b766ab682805:rebounds:2.5:under,ed12b766ab682805,Jordan Poole,rebounds,under,2.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,2.45,0.5271,0.5202,0.5431,-0.0527,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-138,,,
d1991c3f6dd1389a:rebounds:12.5:over,d1991c3f6dd1389a,Anthony Davis,rebounds,over,12.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,3,False,11.99,0.4531,0.4545,0.4499,-0.0254,0.2,LOW,"{'minutes_trend': 1.0374, 'usage_trend': 0.9534, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, extra rest, soft defense",PASS,109,,,
d1991c3f6dd1389a:rebounds:12.5:under,d1991c3f6dd1389a,Anthony Davis,rebounds,under,12.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,3,False,11.99,0.5469,0.5455,0.5501,-0.0382,0.2,LOW,"{'minutes_trend': 1.0374, 'usage_trend': 0.9534, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, extra rest, soft defense",PASS,-141,,,
08937c7231a9a619:rebounds:6.5:over,08937c7231a9a619,Cooper Flagg,rebounds,over,6.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,7.36,0.5785,0.6451,0.4232,0.1281,0.1,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,122,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:rebounds:6.5:under,08937c7231a9a619,Cooper Flagg,rebounds,under,6.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,7.36,0.4215,0.3549,0.5768,-0.1924,0.1,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-159,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
75bb0beb4aef286b:threes:0.5:over,75bb0beb4aef286b,Naji Marshall,threes,over,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,,,0.52,0.5472,0.506,0.6432,-0.1384,0.16,LOW,{'opp_def': 1.03},soft defense,PASS,-218,,,
75bb0beb4aef286b:threes:0.5:under,75bb0beb4aef286b,Naji Marshall,threes,under,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,,,0.52,0.4528,0.494,0.3568,0.0726,0.16,LOW,{'opp_def': 1.03},soft defense,PASS,163,,,
d1991c3f6dd1389a:threes:0.5:over,d1991c3f6dd1389a,Anthony Davis,threes,over,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,3,False,0.38,0.4833,0.4524,0.5553,-0.1085,0.2,LOW,"{'minutes_trend': 1.0374, 'usage_trend': 0.9534, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, extra rest, soft defense",PASS,-145,,,
d1991c3f6dd1389a:threes:0.5:under,d1991c3f6dd1389a,Anthony Davis,threes,under,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,3,False,0.38,0.5167,0.5476,0.4447,0.0428,0.2,LOW,"{'minutes_trend': 1.0374, 'usage_trend': 0.9534, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, extra rest, soft defense",PASS,111,,,
08937c7231a9a619:threes:0.5:over,08937c7231a9a619,Cooper Flagg,threes,over,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,0.65,0.5781,0.56,0.6202,-0.083,0.1,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-195,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
08937c7231a9a619:threes:0.5:under,08937c7231a9a619,Cooper Flagg,threes,under,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,3,False,0.65,0.4219,0.44,0.3798,0.0171,0.1,LOW,"{'minutes_trend': 1.0925, 'usage_trend': 1.054, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,147,QUESTIONABLE,NBA Official Report,Injury/Illness - Back; Contusion
56921d9666b86a8e:threes:0.5:over,56921d9666b86a8e,Jeremiah Fears,threes,over,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,0.5,0.5354,0.5,0.618,-0.1221,0.16,LOW,,,PASS,-192,,,
56921d9666b86a8e:threes:0.5:under,56921d9666b86a8e,Jeremiah Fears,threes,under,0.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,0.5,0.4646,0.5,0.382,0.0581,0.16,LOW,,,PASS,146,,,
ed12b766ab682805:threes:1.5:over,ed12b766ab682805,Jordan Poole,threes,over,1.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,1.47,0.5181,0.4879,0.5888,-0.1182,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,-175,,,
ed12b766ab682805:threes:1.5:under,ed12b766ab682805,Jordan Poole,threes,under,1.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,,,1.47,0.4819,0.5121,0.4112,0.0374,0.16,LOW,"{'home': 1.01, 'opp_def': 0.97}","home, tough defense",PASS,125,,,
7e17dfaa4418e311:assists:1.5:over,7e17dfaa4418e311,Saddiq Bey,assists,over,1.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,1.5,0.5129,0.5,0.5431,-0.0669,0.16,LOW,,,PASS,-138,,,
7e17dfaa4418e311:assists:1.5:under,7e17dfaa4418e311,Saddiq Bey,assists,under,1.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,1.5,0.4871,0.5,0.4569,-0.0007,0.16,LOW,,,PASS,105,,,
231fe865ee873acd:points:8.5:over,231fe865ee873acd,Herb Jones,points,over,8.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,57,False,2.0,0.1506,0.0,0.5021,-0.3821,0.559,MEDIUM,"{'minutes_trend': 1.0, 'usage_trend': 1.0, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, extra rest, home, tough defense",PASS,-114,,,
231fe865ee873acd:points:8.5:under,231fe865ee873acd,Herb Jones,points,under,8.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,NOP,DAL,True,57,False,2.0,0.8494,1.0,0.4979,0.3211,0.559,MEDIUM,"{'minutes_trend': 1.0, 'usage_trend': 1.0, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, extra rest, home, tough defense",UNDER,-112,,,
d1991c3f6dd1389a:pra:39.5:over,d1991c3f6dd1389a,Anthony Davis,pra,over,39.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,3,False,35.11,0.4066,0.3683,0.496,-0.1239,0.2,LOW,"{'minutes_trend': 1.0374, 'usage_trend': 0.9534, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, extra rest, soft defense",PASS,-113,,,
d1991c3f6dd1389a:pra:39.5:under,d1991c3f6dd1389a,Anthony Davis,pra,under,39.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,3,False,35.11,0.5934,0.6317,0.504,0.0543,0.2,LOW,"{'minutes_trend': 1.0374, 'usage_trend': 0.9534, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, extra rest, soft defense",PASS,-117,,,
7c0a71dba5efab2c:pra:25.5:over,7c0a71dba5efab2c,P.J. Washington,pra,over,25.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,,,26.27,0.5379,0.5464,0.5183,-0.0156,0.16,LOW,{'opp_def': 1.03},soft defense,PASS,-124,,,
7c0a71dba5efab2c:pra:25.5:under,7c0a71dba5efab2c,P.J. Washington,pra,under,25.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,,,26.27,0.4621,0.4536,0.4817,-0.0525,0.16,LOW,{'opp_def': 1.03},soft defense,PASS,-106,,,
75bb0beb4aef286b:pra:20.5:over,75bb0beb4aef286b,Naji Marshall,pra,over,20.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,,,21.12,0.5349,0.5464,0.5081,-0.0085,0.16,LOW,{'opp_def': 1.03},soft defense,PASS,-119,,,
75bb0beb4aef286b:pra:20.5:under,75bb0beb4aef286b,Naji Marshall,pra,under,20.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,DAL,NOP,False,,,21.12,0.4651,0.4536,0.4919,-0.061,0.16,LOW,{'opp_def': 1.03},soft defense,PASS,-111,,,
7e17dfaa4418e311:pra:19.5:over,7e17dfaa4418e311,Saddiq Bey,pra,over,19.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,19.5,0.5067,0.5,0.5224,-0.0508,0.16,LOW,,,PASS,-126,,,
7e17dfaa4418e311:pra:19.5:under,7e17dfaa4418e311,Saddiq Bey,pra,under,19.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,19.5,0.4933,0.5,0.4776,-0.0165,0.16,LOW,,,PASS,-104,,,
56921d9666b86a8e:pra:17.5:over,56921d9666b86a8e,Jeremiah Fears,pra,over,17.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,17.5,0.5079,0.5,0.5265,-0.0535,0.16,LOW,,,PASS,-128,,,
56921d9666b86a8e:pra:17.5:under,56921d9666b86a8e,Jeremiah Fears,pra,under,17.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,17.5,0.4921,0.5,0.4735,-0.0129,0.16,LOW,,,PASS,-102,,,
56921d9666b86a8e:rebounds:2.5:over,56921d9666b86a8e,Jeremiah Fears,rebounds,over,2.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,2.5,0.5287,0.5,0.5957,-0.1063,0.16,LOW,,,PASS,-174,,,
56921d9666b86a8e:rebounds:2.5:under,56921d9666b86a8e,Jeremiah Fears,rebounds,under,2.5,1c1113912a8210cba841d63b5df059fe,NOP,DAL,2025-12-23 01:10:00+00:00,,,,,,2.5,0.4713,0.5,0.4043,0.0403,0.16,LOW,,,PASS,132,,,
b0cd7d8d9d34eeb6:assists:3.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,assists,over,3.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,3.5,0.5,0.5,0.5,-0.0327,0.16,LOW,,,PASS,-114,,,
b0cd7d8d9d34eeb6:assists:3.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,assists,under,3.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,3.5,0.5,0.5,0.5,-0.0327,0.16,LOW,,,PASS,-114,,,
230a681311fee4a4:assists:6.5:over,230a681311fee4a4,Isaiah Collier,assists,over,6.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,8.28,0.6381,0.696,0.5031,0.1032,0.2762,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-115,,,
230a681311fee4a4:assists:6.5:under,230a681311fee4a4,Isaiah Collier,assists,under,6.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,8.28,0.3619,0.304,0.4969,-0.1664,0.2762,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-112,,,
6a94a28b80e340be:assists:10.5:over,6a94a28b80e340be,Nikola Jokic,assists,over,10.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,10.92,0.5382,0.5616,0.4836,0.0236,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-106,,,
6a94a28b80e340be:assists:10.5:under,6a94a28b80e340be,Nikola Jokic,assists,under,10.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,10.92,0.4618,0.4384,0.5164,-0.0877,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-122,,,
eebbd3f8dcedbe8e:assists:6.5:over,eebbd3f8dcedbe8e,Keyonte George,assists,over,6.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,UTA,DEN,False,,,6.63,0.5268,0.5313,0.5164,-0.0227,0.16,LOW,{'pace': 1.02},fast pace,PASS,-122,,,
eebbd3f8dcedbe8e:assists:6.5:under,eebbd3f8dcedbe8e,Keyonte George,assists,under,6.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,UTA,DEN,False,,,6.63,0.4732,0.4687,0.4836,-0.0414,0.16,LOW,{'pace': 1.02},fast pace,PASS,-106,,,
bfaa0573315cc3e9:assists:6.5:over,bfaa0573315cc3e9,Jamal Murray,assists,over,6.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,6.76,0.5492,0.5616,0.5203,-0.0064,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-125,,,
bfaa0573315cc3e9:assists:6.5:under,bfaa0573315cc3e9,Jamal Murray,assists,under,6.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,6.76,0.4508,0.4384,0.4797,-0.0614,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-105,,,
eebbd3f8dcedbe8e:points:25.5:over,eebbd3f8dcedbe8e,Keyonte George,points,over,25.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,UTA,DEN,False,,,26.01,0.5169,0.5313,0.4836,0.0024,0.16,LOW,{'pace': 1.02},fast pace,PASS,-106,,,
eebbd3f8dcedbe8e:points:25.5:under,eebbd3f8dcedbe8e,Keyonte George,points,under,25.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,UTA,DEN,False,,,26.01,0.4831,0.4687,0.5164,-0.0665,0.16,LOW,{'pace': 1.02},fast pace,PASS,-122,,,
75f316b5b6d83f3f:points:9.5:over,75f316b5b6d83f3f,Bruce Brown,points,over,9.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,6.21,0.3296,0.2552,0.5031,-0.2053,0.3408,LOW,"{'minutes_trend': 1.0519, 'usage_trend': 0.8604, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-115,,,
75f316b5b6d83f3f:points:9.5:under,75f316b5b6d83f3f,Bruce Brown,points,under,9.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,6.21,0.6704,0.7448,0.4969,0.1421,0.3408,LOW,"{'minutes_trend': 1.0519, 'usage_trend': 0.8604, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-112,,,
fcc0ec5b74fbc46f:points:11.5:over,fcc0ec5b74fbc46f,Peyton Watson,points,over,11.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,11.96,0.5348,0.5616,0.4723,0.0323,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-101,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
fcc0ec5b74fbc46f:points:11.5:under,fcc0ec5b74fbc46f,Peyton Watson,points,under,11.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,11.96,0.4652,0.4384,0.5277,-0.0962,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-128,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
b0cd7d8d9d34eeb6:points:9.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,points,over,9.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,9.5,0.5188,0.5,0.5627,-0.0796,0.16,LOW,,,PASS,-149,,,
b0cd7d8d9d34eeb6:points:9.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,points,under,9.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,9.5,0.4812,0.5,0.4373,0.0161,0.16,LOW,,,PASS,115,,,
230a681311fee4a4:points:9.5:over,230a681311fee4a4,Isaiah Collier,points,over,9.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,11.11,0.5648,0.5969,0.4897,0.0432,0.2,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-109,,,
