prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,usage_expectation,pick,odds,injury_status,injury_source,injury_detail
18b51ba0144cbe14:rebounds:5.5:under,18b51ba0144cbe14,Isaiah Jackson,rebounds,under,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,5.5,0.4976,0.5,0.492,-0.0307,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-112,,,
54ada52701661023:rebounds:2.5:over,54ada52701661023,Andrew Nembhard,rebounds,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,2.89,0.5779,0.6112,0.5,0.043,0.2,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",3.0,2.9,2.533333333333333,FLAT,0.6,0.4666666666666667,1,0,0,0,Usage up,PASS,-115,,,
54ada52701661023:rebounds:2.5:under,54ada52701661023,Andrew Nembhard,rebounds,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,2.89,0.4221,0.3888,0.5,-0.1128,0.2,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",3.0,2.9,2.533333333333333,FLAT,0.4,0.5333333333333333,-1,0,0,0,Usage up,PASS,-115,,,
a951bcf5a0035036:rebounds:4.5:over,a951bcf5a0035036,Jay Huff,rebounds,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,4.5,0.5275,0.5,0.5915,-0.1022,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-170,,,
a951bcf5a0035036:rebounds:4.5:under,a951bcf5a0035036,Jay Huff,rebounds,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,4.5,0.4725,0.5,0.4085,0.0378,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,
8bb885bc4476410a:rebounds:4.5:over,8bb885bc4476410a,Josh Minott,rebounds,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,4.5,0.514,0.5,0.5465,-0.0711,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-141,,,
8bb885bc4476410a:rebounds:4.5:under,8bb885bc4476410a,Josh Minott,rebounds,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,4.5,0.486,0.5,0.4535,0.0006,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,106,,,
56366070652c315d:rebounds:4.5:over,56366070652c315d,Derrick White,rebounds,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,4.59,0.5189,0.5305,0.4918,-0.0049,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,
56366070652c315d:rebounds:4.5:under,56366070652c315d,Derrick White,rebounds,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,4.59,0.4811,0.4695,0.5082,-0.0602,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-118,,,
195708c325c4c735:rebounds:6.5:over,195708c325c4c735,Jaylen Brown,rebounds,over,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,6.63,0.5189,0.5305,0.4918,-0.0049,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,
195708c325c4c735:rebounds:6.5:under,195708c325c4c735,Jaylen Brown,rebounds,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,6.63,0.4811,0.4695,0.5082,-0.0602,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-118,,,
8266cd61c58c9517:rebounds:4.5:over,8266cd61c58c9517,Payton Pritchard,rebounds,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,4.59,0.5109,0.5305,0.4653,0.0109,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,
8266cd61c58c9517:rebounds:4.5:under,8266cd61c58c9517,Payton Pritchard,rebounds,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,4.59,0.4891,0.4695,0.5347,-0.0854,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,
0c0d789e7aeaacdf:threes:1.5:over,0c0d789e7aeaacdf,Jarace Walker,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.4488,0.5,0.3294,0.0979,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,185,,,
0c0d789e7aeaacdf:threes:1.5:under,0c0d789e7aeaacdf,Jarace Walker,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.5512,0.5,0.6706,-0.1631,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-250,,,
0149249a4eb6cf3f:threes:1.5:over,0149249a4eb6cf3f,Pascal Siakam,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,,,1.5,0.4908,0.5,0.4694,-0.0092,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,
0149249a4eb6cf3f:threes:1.5:under,0149249a4eb6cf3f,Pascal Siakam,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,,,1.5,0.5092,0.5,0.5306,-0.056,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,
e3ae9d94a2714cb0:threes:1.5:over,e3ae9d94a2714cb0,Anfernee Simons,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,3,False,1.9,0.6354,0.6467,0.6091,-0.0137,0.2708,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",1.2,1.6,1.6666666666666667,FLAT,0.5,0.5333333333333333,-1,0,0,0,,PASS,-185,,,
e3ae9d94a2714cb0:threes:1.5:under,e3ae9d94a2714cb0,Anfernee Simons,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,3,False,1.9,0.3646,0.3533,0.3909,-0.0521,0.2708,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",1.2,1.6,1.6666666666666667,FLAT,0.5,0.4666666666666667,1,0,0,0,,PASS,140,,,
776947d150358207:threes:2.5:over,776947d150358207,Sam Hauser,threes,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,2.55,0.4854,0.5194,0.4059,0.0506,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,
776947d150358207:threes:2.5:under,776947d150358207,Sam Hauser,threes,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,2.55,0.5146,0.4806,0.5941,-0.1217,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-175,,,
a168fb201860affc:threes:2.5:over,a168fb201860affc,Bennedict Mathurin,threes,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,1.69,0.3399,0.318,0.3909,-0.0768,0.3202,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",1.6,2.4,2.4,DOWN,0.4,0.4,-4,0,0,0,Usage down,PASS,140,,,
a168fb201860affc:threes:2.5:under,a168fb201860affc,Bennedict Mathurin,threes,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,1.69,0.6601,0.682,0.6091,0.011,0.3202,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",1.6,2.4,2.4,DOWN,0.6,0.6,4,0,0,0,Usage down,PASS,-185,,,
54ada52701661023:threes:1.5:over,54ada52701661023,Andrew Nembhard,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,1.92,0.6091,0.6645,0.4797,0.0969,0.2181,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",1.8,1.7,1.8666666666666667,FLAT,0.5,0.5333333333333333,-1,0,0,0,Usage up,PASS,-105,,,
54ada52701661023:threes:1.5:under,54ada52701661023,Andrew Nembhard,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,1.92,0.3909,0.3355,0.5203,-0.1646,0.2181,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",1.8,1.7,1.8666666666666667,FLAT,0.5,0.4666666666666667,1,0,0,0,Usage up,PASS,-125,,,
a951bcf5a0035036:threes:1.5:over,a951bcf5a0035036,Jay Huff,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.5061,0.5,0.5203,-0.0495,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,
a951bcf5a0035036:threes:1.5:under,a951bcf5a0035036,Jay Huff,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.4939,0.5,0.4797,-0.0183,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,
8266cd61c58c9517:threes:2.5:over,8266cd61c58c9517,Payton Pritchard,threes,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,2.55,0.5411,0.5194,0.5915,-0.0886,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-170,,,
8266cd61c58c9517:threes:2.5:under,8266cd61c58c9517,Payton Pritchard,threes,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,2.55,0.4589,0.4806,0.4085,0.0242,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,
195708c325c4c735:threes:1.5:over,195708c325c4c735,Jaylen Brown,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,1.53,0.5356,0.5117,0.5915,-0.094,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-170,,,
195708c325c4c735:threes:1.5:under,195708c325c4c735,Jaylen Brown,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,1.53,0.4644,0.4883,0.4085,0.0296,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,
56366070652c315d:threes:3.5:over,56366070652c315d,Derrick White,threes,over,3.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,3.57,0.4965,0.5272,0.4248,0.0419,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,
56366070652c315d:threes:3.5:under,56366070652c315d,Derrick White,threes,under,3.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,3.57,0.5035,0.4728,0.5752,-0.1119,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,
e3ae9d94a2714cb0:assists:2.5:over,e3ae9d94a2714cb0,Anfernee Simons,assists,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,3,False,2.1,0.3872,0.3432,0.4899,-0.1366,0.2256,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",1.4,1.8,2.3333333333333335,DOWN,0.2,0.3333333333333333,-6,0,0,0,,PASS,-110,,,
e3ae9d94a2714cb0:assists:2.5:under,e3ae9d94a2714cb0,Anfernee Simons,assists,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,3,False,2.1,0.6128,0.6568,0.5101,0.0674,0.2256,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",1.4,1.8,2.3333333333333335,DOWN,0.8,0.6666666666666666,6,0,0,0,,PASS,-120,,,
195708c325c4c735:points:29.5:over,195708c325c4c735,Jaylen Brown,points,over,29.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,30.08,0.5152,0.5305,0.4797,0.0031,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,
195708c325c4c735:points:29.5:under,195708c325c4c735,Jaylen Brown,points,under,29.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,30.08,0.4848,0.4695,0.5203,-0.0708,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,
8266cd61c58c9517:assists:4.5:over,8266cd61c58c9517,Payton Pritchard,assists,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,4.59,0.5439,0.5305,0.5752,-0.0715,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,
8266cd61c58c9517:assists:4.5:under,8266cd61c58c9517,Payton Pritchard,assists,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,4.59,0.4561,0.4695,0.4248,0.0016,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,
a168fb201860affc:assists:1.5:over,a168fb201860affc,Bennedict Mathurin,assists,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,1.84,0.6288,0.6324,0.6203,-0.0379,0.2576,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",2.0,2.3,2.2,FLAT,0.9,0.8666666666666667,7,0,0,0,Usage down,PASS,-200,,,
a168fb201860affc:assists:1.5:under,a168fb201860affc,Bennedict Mathurin,assists,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,3,False,1.84,0.3712,0.3676,0.3797,-0.0369,0.2576,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",2.0,2.3,2.2,FLAT,0.1,0.13333333333333333,-7,0,0,0,Usage down,PASS,145,,,
c29cbd55ca2a2752:assists:1.5:over,c29cbd55ca2a2752,Neemias Queta,assists,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,1.53,0.5143,0.5117,0.5203,-0.0413,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,
c29cbd55ca2a2752:assists:1.5:under,c29cbd55ca2a2752,Neemias Queta,assists,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,1.53,0.4857,0.4883,0.4797,-0.0265,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,
0c0d789e7aeaacdf:assists:1.5:over,0c0d789e7aeaacdf,Jarace Walker,assists,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.4855,0.5,0.4518,-0.0023,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,
0c0d789e7aeaacdf:assists:1.5:under,0c0d789e7aeaacdf,Jarace Walker,assists,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.5145,0.5,0.5482,-0.0774,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,
a951bcf5a0035036:assists:1.5:over,a951bcf5a0035036,Jay Huff,assists,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.4775,0.5,0.4248,0.0229,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,
a951bcf5a0035036:assists:1.5:under,a951bcf5a0035036,Jay Huff,assists,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,1.5,0.5225,0.5,0.5752,-0.0928,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,
0149249a4eb6cf3f:points:21.5:over,0149249a4eb6cf3f,Pascal Siakam,points,over,21.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,,,21.5,0.5162,0.5,0.5541,-0.0756,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,
0149249a4eb6cf3f:points:21.5:under,0149249a4eb6cf3f,Pascal Siakam,points,under,21.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,IND,BOS,False,,,21.5,0.4838,0.5,0.4459,0.0076,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,
776947d150358207:points:8.5:over,776947d150358207,Sam Hauser,points,over,8.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,8.67,0.5109,0.5305,0.4653,0.0109,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,
776947d150358207:points:8.5:under,776947d150358207,Sam Hauser,points,under,8.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,8.67,0.4891,0.4695,0.5347,-0.0854,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,
18b51ba0144cbe14:points:6.5:over,18b51ba0144cbe14,Isaiah Jackson,points,over,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,6.5,0.4763,0.5,0.4209,0.0217,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,
18b51ba0144cbe14:points:6.5:under,18b51ba0144cbe14,Isaiah Jackson,points,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,6.5,0.5237,0.5,0.5791,-0.1017,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-167,,,
56366070652c315d:pra:27.5:over,56366070652c315d,Derrick White,pra,over,27.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,28.04,0.5244,0.5305,0.5101,-0.0211,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-120,,,
56366070652c315d:pra:27.5:under,56366070652c315d,Derrick White,pra,under,27.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,28.04,0.4756,0.4695,0.4899,-0.0482,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,
c29cbd55ca2a2752:pra:20.5:over,c29cbd55ca2a2752,Neemias Queta,pra,over,20.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,20.9,0.5274,0.5305,0.5203,-0.0281,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,
c29cbd55ca2a2752:pra:20.5:under,c29cbd55ca2a2752,Neemias Queta,pra,under,20.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,20.9,0.4726,0.4695,0.4797,-0.0396,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,
a951bcf5a0035036:pra:16.5:over,a951bcf5a0035036,Jay Huff,pra,over,16.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,16.5,0.4939,0.5,0.4797,-0.0183,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,
a951bcf5a0035036:pra:16.5:under,a951bcf5a0035036,Jay Huff,pra,under,16.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,16.5,0.5061,0.5,0.5203,-0.0495,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,
776947d150358207:pra:13.5:over,776947d150358207,Sam Hauser,pra,over,13.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,13.76,0.5244,0.5305,0.5101,-0.0211,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-120,,,
776947d150358207:pra:13.5:under,776947d150358207,Sam Hauser,pra,under,13.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,,,13.76,0.4756,0.4695,0.4899,-0.0482,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,
0c0d789e7aeaacdf:pra:12.5:over,0c0d789e7aeaacdf,Jarace Walker,pra,over,12.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,12.5,0.5025,0.5,0.5082,-0.0388,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-118,,,
0c0d789e7aeaacdf:pra:12.5:under,0c0d789e7aeaacdf,Jarace Walker,pra,under,12.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,12.5,0.4975,0.5,0.4918,-0.0263,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,
8bb885bc4476410a:rebounds:5.5:over,8bb885bc4476410a,Josh Minott,rebounds,over,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,5.5,0.477,0.5,0.4232,0.0265,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,122,,,
8bb885bc4476410a:rebounds:5.5:under,8bb885bc4476410a,Josh Minott,rebounds,under,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,,,,,,5.5,0.523,0.5,0.5768,-0.0909,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-159,,,
e3ae9d94a2714cb0:rebounds:2.5:over,e3ae9d94a2714cb0,Anfernee Simons,rebounds,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:30:00+00:00,BOS,IND,True,3,False,2.44,0.4943,0.4831,0.5203,-0.0613,0.2,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",2.0,1.9,2.1333333333333333,FLAT,0.4,0.4666666666666667,2,0,0,0,,PASS,-125,,,
